vdw,elec,user,dyna,dcd,time,temp,tot,energy,volume,pressi,presse,path,title
4072.98373,-25088.5127,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.0,124.37518,-22701.78429,24925.82876,68921.0,-2766.38819,-4076.6254,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
3753.36351,-23946.94892,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,60.9822,-22698.83285,23789.30054,68921.0,-2938.50055,-3554.78164,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
3753.36351,-23946.94892,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,60.96687,-22699.10686,23789.30054,68921.0,-2938.68229,-3554.78164,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
3884.58663,-24208.10653,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,67.91821,-22699.87133,23914.36705,68921.0,-4270.59327,-2915.74133,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
3884.58663,-24208.10653,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,67.91821,-22699.87136,23914.36705,68921.0,-4270.59329,-2915.74133,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
3874.12015,-24253.60908,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,60.93977,-22698.26104,23787.97003,68921.0,-4673.54414,-3115.09949,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
3874.12015,-24253.60908,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,60.93976,-22698.26114,23787.97003,68921.0,-4673.54421,-3115.09949,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
3913.05427,-24296.75633,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,67.71465,-22699.15252,23910.00826,68921.0,-3509.01292,-3375.44545,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
3913.05427,-24296.75633,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,130.12479,-21583.1508,23910.00826,68921.0,-2768.81958,-3375.44545,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
3777.48442,-23780.48351,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,96.01078,-21581.41501,23298.25459,68921.0,-3131.98544,-3300.61213,/home/boittier/pcbach/sims4/kmdcm/water/k325/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k325_dynamics.log
