32 100_2364_DCM_276_1213 -49.321719484905145 -49.469044430988816
33 100_2008_DCM_235_1221 -25.71174983626651 -26.0565853801276
34 100_3591_DCM_418_520 -31.129228293770193 -31.311291293605922
35 100_3397_DCM_396_556 -14.392221702744926 -14.494491584725496
36 100_2358_DCM_275_336 -20.086225509581123 -20.19509776928423
37 100_941_DCM_111_580 -38.28872807925836 -38.13244721845449
38 100_2393_DCM_279_926 -37.04246059582274 -37.4781080297554
39 100_3140_DCM_365_926 -41.99401796466524 -42.020978615959024
40 100_2580_DCM_300_17 -34.53671949321144 -34.53730812858782
41 100_3916_DCM_456_603 -31.095410424448563 -31.324737566007943
42 100_986_DCM_116_989 -25.979675487415207 -26.22251611224214
43 100_2948_DCM_343_1089 -36.28819676962372 -36.72970951928262
44 100_3441_DCM_401_687 -29.128101472804918 -29.31263073716561
45 100_4247_DCM_495_215 -35.927835224217866 -35.83628850287278
46 100_98_DCM_12_534 -40.16524394238683 -40.25344254684853
47 100_782_DCM_92_432 -27.682596864592163 -27.832752862970757
48 100_983_DCM_116_25 -46.1113464726939 -46.43608119883498
49 100_761_DCM_90_525 -43.521661725424856 -43.45696254309592
50 100_2829_DCM_329_137 -35.85932824827053 -36.007656059415986
51 100_94_DCM_11_711 -19.05983721226211 -19.195524132786897
52 100_4056_DCM_472_500 -21.69962156273767 -21.812852075553558
53 100_3396_DCM_396_527 -35.13463800886192 -35.323931568273245
54 100_3451_DCM_402_111 -44.84858688477335 -45.2551195493912
55 100_3502_DCM_408_572 -19.63331433109106 -19.67767318718754
56 100_2760_DCM_321_82 -24.72472395450369 -24.88195740650484
57 100_2673_DCM_311_998 -20.288517433992457 -20.389284791196822
58 100_617_DCM_72_420 -23.28573114262511 -23.204824244170794
59 100_1748_DCM_204_170 -36.864068568904415 -37.04649752541003
60 100_2225_DCM_260_1024 -34.61529275816243 -34.897827862164135
61 100_2881_DCM_335_766 -40.28366300362974 -40.489167813898995
62 100_2677_DCM_311_23 -16.755807302550657 -16.724050134365008
63 100_2402_DCM_280_895 -20.872320474521658 -20.644736880742045
64 100_213_DCM_26_766 -33.760182811135415 -33.85757854459421
65 100_805_DCM_95_541 -19.96753334134549 -20.108869438332274
66 100_3638_DCM_424_264 -17.31469642103351 -17.46108567608028
67 100_2097_DCM_245_1085 -35.334162280244335 -35.591094927160555
68 100_3070_DCM_357_136 -31.376426331817544 -31.610587361443233
69 100_3717_DCM_433_693 -13.49724340248139 -13.61159933870248
70 100_3572_DCM_416_1180 -33.13747967971045 -33.68089715085042
71 100_3268_DCM_381_641 -24.651638211514193 -24.807366489415458
72 100_766_DCM_90_1212 -32.14459551039631 -32.23195345691576
73 100_2574_DCM_300_21 -23.99384642531886 -23.970520685910362
74 100_240_DCM_29_59 -15.490923894534083 -15.732159756885997
75 100_3570_DCM_416_422 -19.91210650023194 -19.870375947041705
76 100_4096_DCM_477_1221 -29.531496958411385 -29.669940114389902
77 100_2510_DCM_293_538 -22.407117836938202 -22.558859608855172
78 100_2896_DCM_337_400 -35.53545442593843 -35.81883897276215
79 100_2242_DCM_262_349 -41.950174716286604 -42.45253450869287
80 100_4260_DCM_497_668 -38.105840174113915 -38.1990676296061
81 100_1878_DCM_219_912 -28.113073144302966 -28.294145453681402
82 100_1292_DCM_151_1088 -29.7610800932092 -29.692498004934233
83 100_3856_DCM_449_273 -43.6015244588982 -44.085672790187616
84 100_1018_DCM_120_967 -21.599541709492716 -21.844987332569602
85 100_821_DCM_97_703 -38.613210171134455 -38.81212135835251
86 100_1311_DCM_153_256 -33.66889784676541 -33.72081905188803
87 100_1290_DCM_151_1133 -20.533800183408623 -20.55572066019826
88 100_2905_DCM_338_511 -20.58457088409885 -20.446259928313957
89 100_2981_DCM_348_307 -24.306319056192038 -24.373172840998325
90 100_2368_DCM_276_925 -41.18912209839222 -41.6379949102014
91 100_2261_DCM_264_778 -16.441674814135162 -16.49498926637616
92 100_3855_DCM_449_933 -29.94118905353545 -29.803959706283074
93 100_186_DCM_22_540 -40.27248301743052 -40.22771540620165
94 100_740_DCM_87_598 -44.46248705246541 -44.409217073023434
95 100_3700_DCM_431_497 -29.207326510795955 -29.450203759307076
96 100_1566_DCM_183_989 -34.1415695780536 -34.540999635439206
97 100_2276_DCM_266_608 -42.225965450271964 -42.372464921934515
98 100_211_DCM_25_379 -14.919043786875134 -15.030973227164255
99 100_2573_DCM_300_1224 -40.46585943120058 -40.690985200174154
100 100_1167_DCM_136_1261 -24.98415825491546 -25.032585943525127
101 100_534_DCM_62_847 -27.47327731399027 -27.477807802787254
102 100_3505_DCM_408_437 -20.57271313242553 -20.597793114645942
103 100_1488_DCM_174_715 -28.560708905461066 -28.66283233893339
104 100_745_DCM_88_1033 -36.96843028197038 -37.37474934376316
105 100_2614_DCM_304_648 -34.356780926201864 -34.43990671363364
106 100_3649_DCM_425_245 -51.15798870074934 -51.262725257506865
107 100_2606_DCM_304_962 -15.85998096778517 -15.815905024115693
108 100_4193_DCM_489_872 -37.46751560709868 -37.401650419850554
109 100_3296_DCM_384_447 -32.20985284862287 -32.22274516612983
110 100_2875_DCM_335_616 -38.35880337731894 -38.483765012568554
111 100_3373_DCM_394_305 -39.52125268931941 -39.832080437025795
112 100_3531_DCM_411_991 -43.53163240648752 -43.564418873729096
113 100_2737_DCM_318_667 -34.664567136661596 -34.87010538614913
114 100_1019_DCM_120_565 -30.12987219998698 -30.376156193845485
115 100_75_DCM_9_501 -36.302643441030845 -36.55888095262169
116 100_1294_DCM_151_334 -31.626560854138262 -31.80831252842208
117 100_3612_DCM_421_210 -23.00392991563417 -23.084206813178618
118 100_2121_DCM_248_916 -38.36956695969191 -38.3808711421585
119 100_1882_DCM_220_250 -24.245908530824018 -24.663778875830655
120 100_1615_DCM_189_939 -15.171086118638774 -15.180931645154919
121 100_3042_DCM_354_819 -34.79671691372032 -35.113267354281625
122 100_3349_DCM_391_870 -43.525384792265385 -43.70828775115321
123 100_3677_DCM_428_489 -29.933257945382593 -30.00950586325599
124 100_141_DCM_17_992 -42.7630628013372 -42.69278642578758
125 100_243_DCM_30_1008 -28.313694802533664 -28.476813013829428
126 100_1100_DCM_129_15 -40.84393662198527 -40.609288400535185
127 100_3280_DCM_382_1167 -39.92830132069187 -39.89355808629663
128 100_1399_DCM_164_559 -28.89592967566541 -28.637770682876322
129 100_2761_DCM_321_860 -34.987441501928835 -35.18691056992054
130 100_2793_DCM_325_1254 -39.01972547222993 -39.474778534660274
131 100_3352_DCM_391_80 -30.264638281153097 -30.274763017058167
132 100_2290_DCM_267_1037 -20.976147366238383 -21.184384843579085
133 100_2672_DCM_311_611 -22.805936103362438 -22.78739847866394
134 100_1756_DCM_205_212 -20.876061087081162 -21.022114882190703
135 100_3550_DCM_413_408 -28.261279692351845 -28.267800934218577
136 100_2353_DCM_274_350 -26.186409654523988 -26.319873178734177
137 100_3448_DCM_402_770 -32.81093504915288 -32.94454854299928
138 100_3796_DCM_442_1045 -16.721262333994108 -16.87389600250398
139 100_1430_DCM_167_437 -29.408895860823716 -29.70975561887092
140 100_659_DCM_77_449 -46.60459481007784 -46.819538920339916
141 100_3050_DCM_355_1200 -30.512480775889486 -30.41945427614303
142 100_2955_DCM_345_856 -42.188127663719094 -42.41700782294221
143 100_3029_DCM_353_321 -32.13340697487261 -32.19312546189339
144 100_4119_DCM_480_170 -21.295284205023552 -21.426062628610822
145 100_2233_DCM_261_1095 -21.689217720185283 -21.86548321210624
146 100_3220_DCM_375_217 -23.742747759087443 -23.80282796851767
147 100_2413_DCM_282_1216 -37.75340755727767 -38.03671423269959
148 100_1920_DCM_225_16 -38.75451151491113 -38.687714290546054
149 100_3694_DCM_430_20 -12.438140328334029 -12.463724741977963
150 100_672_DCM_79_1162 -20.783162657704082 -20.75205519643474
151 100_1727_DCM_202_947 -24.519724868977068 -24.672744907121416
152 100_3423_DCM_399_686 -17.254331338391317 -17.18797643662302
153 100_3362_DCM_392_48 -16.027537292971804 -16.23416603325459
154 100_3151_DCM_367_781 -21.529005542768942 -21.649950856306578
155 100_1024_DCM_121_932 -17.508539940462782 -17.517534465223996
156 100_1862_DCM_217_9 -36.247183947382055 -36.38736394297723
157 100_3730_DCM_434_1168 -42.24851879832257 -42.27898938177966
158 100_3627_DCM_423_765 -27.876989352134547 -28.145408533338884
159 100_2625_DCM_305_710 -22.298225089963054 -22.307378583893822
160 100_1612_DCM_189_1176 -19.624169887571075 -19.65087215584512
161 100_3552_DCM_414_903 -46.93792242787729 -47.191069936769516
162 100_1398_DCM_164_230 -24.18139335074234 -24.26781287783757
163 100_4021_DCM_468_881 -37.35518227063893 -37.477095460944604
164 100_1145_DCM_134_647 -51.12595787573666 -50.934440172398325
165 100_2583_DCM_301_263 -16.787537231721625 -17.058463033644966
166 100_3752_DCM_437_248 -54.937713642220395 -55.02942557848698
167 100_1478_DCM_173_327 -33.77228381914075 -33.93082715886001
168 100_801_DCM_95_801 -42.07121194187708 -42.08167324625396
169 100_3367_DCM_393_850 -26.23203589558837 -26.32223985891952
170 100_3964_DCM_461_390 -28.697498709549524 -28.73899299055319
171 100_1675_DCM_196_519 -35.838966174370405 -35.493657445937494
172 100_34_DCM_4_167 -16.865112801791767 -16.966242782413783
173 100_3890_DCM_453_221 -37.296864781312486 -37.49562551771628
174 100_2620_DCM_305_234 -23.12797755063139 -23.0768979981418
175 100_3675_DCM_428_858 -34.039557204643806 -34.143473982915246
176 100_161_DCM_19_39 -31.911186853743445 -32.09135163158845
177 100_2923_DCM_340_1137 -30.70580665274326 -30.838259026003545
178 100_3077_DCM_358_192 -36.17450304917918 -36.480450578966206
179 100_1445_DCM_169_519 -34.85177685187834 -34.535690885547865
180 100_2270_DCM_265_928 -42.504149329847294 -42.70106180816817
181 100_3949_DCM_460_671 -36.90769369816917 -37.11192275280669
182 100_585_DCM_68_794 -28.968549255415933 -28.9868718525478
183 100_3157_DCM_368_445 -38.83112277051364 -38.92481931955203
184 100_301_DCM_36_536 -18.48274060513792 -18.35566369926693
185 100_2756_DCM_320_711 -14.437320801265443 -14.519684463591163
186 100_3911_DCM_455_283 -45.371162205333206 -45.577490748849684
187 100_3284_DCM_383_995 -36.79223836727467 -36.59477619321477
188 100_3698_DCM_431_180 -17.1071859377103 -17.06710328280379
189 100_3994_DCM_465_1089 -31.92691123373203 -32.16581983081482
190 100_2611_DCM_304_1090 -34.4843158595421 -34.94709905121207
191 100_46_DCM_5_865 -40.721324661599674 -41.354442326562996
192 100_1159_DCM_136_357 -29.199872188322963 -29.2276354984186
193 100_1987_DCM_232_14 -21.765190056559792 -21.747706604910995
194 100_1165_DCM_136_58 -21.274379193877053 -21.272566704583017
195 100_4244_DCM_495_476 -14.774203338938566 -14.749459081532619
196 100_1849_DCM_216_299 -27.579925945207428 -27.633478885619155
197 100_78_DCM_9_1170 -28.538476634642354 -28.768151213842135
198 100_410_DCM_48_226 -23.98220574616818 -24.14625833740441
199 100_1237_DCM_145_421 -22.9850827021999 -22.786449912714545
200 100_4087_DCM_476_1139 -40.02045924179063 -40.371638623782864
