0 -189.39830808086418 -183.76270449954208
1 -112.67068070502738 -111.69893198756391
2 -156.22479770652856 -153.15722967241788
3 -115.25506995633548 -112.69851728859432
4 -152.1620992095279 -150.09146629193165
5 -145.44211009381996 -143.25245312115152
6 -169.41546188665416 -168.8702046217752
7 -143.89032498436052 -142.5523723131435
8 -137.97135937953485 -136.69663259017133
9 -153.60515334751412 -149.33345808266634
10 -116.6377158481269 -115.34280103604779
11 -155.4011420560056 -153.59091857184188
12 -151.35057156249846 -147.93478969172497
13 -171.83014318613385 -168.9364015745956
14 -166.29891345021164 -160.62375949163186
15 -160.54704719353006 -158.91107497139438
16 -163.1029910654621 -159.3344973539859
17 -171.5821876565436 -167.78351929992147
18 -190.63057592488613 -187.352995514251
19 -181.98985760959786 -180.83138966651612
20 -185.92567421923533 -182.72094848212492
21 -170.61346583168182 -169.11216770452472
22 -179.14365951364982 -179.25367926661352
23 -136.65255409781474 -134.46736033743142
24 -166.40101773088307 -165.0755084734883
25 -171.97105938734413 -169.31817232479477
26 -116.08885250703618 -114.73013536360855
27 -99.7972561662798 -99.60137431193856
28 -63.654582264582594 -64.11099661466741
29 -122.37568187437826 -122.12599054445573
30 -128.23482339811912 -126.85960817852926
31 -143.27063889100444 -141.1225795897157
32 -122.9371174455217 -120.67234635219627
33 -180.57379007721784 -175.9801335870061
34 -131.631722292024 -129.54975628418106
35 -148.8147818121911 -146.63582402504395
36 -152.27457407231125 -149.3003015109567
37 -129.37555254859578 -125.41787391176092
38 -115.67166463932894 -114.96564048604547
39 -128.113382816387 -128.40543175606268
40 -96.37971394657323 -96.38745979976024
41 -137.50296385585432 -135.52962922123677
42 -128.91409572154285 -127.56712204941337
43 -135.30655229080742 -132.65454913244156
44 -93.33740350329106 -92.71153318300645
45 -103.81937190757843 -103.54608376198577
46 -97.4433217821688 -97.18344637798688
47 -101.76925884549125 -102.22998304678444
48 -154.36906104391147 -151.64788405061884
49 -151.31085001668993 -148.53363498305018
50 -132.0094025395315 -127.78987656981434
51 -153.2443182812748 -149.50759471824753
52 -139.36282963559216 -136.57838427834602
53 -156.124007129439 -153.5857154477966
54 -136.2262603792863 -133.77951309094664
55 -123.8715210664665 -121.26159568610288
56 -130.1605269113322 -128.21629070946688
57 -125.88225614761264 -124.68351409213066
58 -158.63817044877487 -155.69655454006994
59 -157.2121492470801 -154.89771499305422
60 -213.1796015341601 -208.45466644354798
61 -156.40035706591388 -152.76968409608241
62 -142.58154495143688 -140.290061791077
63 -119.1716035671732 -119.27541161369888
64 -103.1389207706649 -103.60044294279342
65 -214.53768694471538 -207.61045598292299
66 -145.12499491834112 -141.93771440592587
67 -136.28790099537616 -136.32820243110012
68 -186.12540158442326 -183.7137090848425
69 -109.72874795646155 -108.27402355825508
70 -112.56635108475776 -110.9337234218692
