idx,r1,r2,a2,E,rmse,Erel
55,0.909,1.009,114.45,-47900.3807627096,56.18527344615123,4.649420728201221
56,0.909,1.009,116.45,-47899.75602072281,56.2216938807491,5.274162714995327
57,0.909,1.009,118.45,-47899.036212031504,56.26189658142065,5.993971406300261
58,0.909,1.009,120.45,-47898.2267959118,56.30134686888792,6.8033875260007335
59,0.909,1.009,122.45,-47897.3336081416,56.32565488951752,7.696575296205992
60,0.959,0.909,84.45,-47895.60019385441,55.91637568402226,9.4299895833974
61,0.959,0.909,86.45,-47897.04363900531,55.924144964474074,7.986544432496885
62,0.959,0.909,88.45,-47898.3229921217,55.934824117044506,6.707191316105309
63,0.959,0.909,90.45,-47899.442708474904,55.9429096527239,5.58747496290016
64,0.959,0.909,92.45,-47900.406992335,55.95924412143745,4.623191102800774
65,0.959,0.909,94.45,-47901.220173472706,55.973896554289716,3.8100099650982884
66,0.959,0.909,96.45,-47901.88633065751,55.994159114332085,3.1438527802965837
67,0.959,0.909,98.45,-47902.409542658905,56.011232330051136,2.620640778899542
68,0.959,0.909,100.45,-47902.79401374701,56.03226568768988,2.2361696907973965
69,0.959,0.909,102.45,-47903.04382269131,56.05345851545984,1.9863607464940287
70,0.959,0.909,104.45,-47903.1632992625,56.08179298363165,1.8668841753024026
71,0.959,0.909,106.45,-47903.156710481,56.109281320321905,1.8734729568022885
72,0.959,0.909,108.45,-47903.0284488678,56.14386112222872,2.001734570003464
73,0.959,0.909,110.45,-47902.783095194805,56.16156674767693,2.2470882429988706
74,0.959,0.909,112.45,-47902.4255439854,56.19488731987979,2.604639452401898
75,0.959,0.909,114.45,-47901.96056426241,56.231647016717965,3.0696191753959283
76,0.959,0.909,116.45,-47901.3934898013,56.27417985762193,3.6366936365011497
77,0.959,0.909,118.45,-47900.7297171279,56.31118372197301,4.30046630990546
78,0.959,0.909,120.45,-47899.9749565195,56.3486869052592,5.055226918302651
79,0.959,0.909,122.45,-47899.1351692546,56.38204696352427,5.895014183202875
80,0.959,0.959,84.45,-47898.29406423341,55.83105930626227,6.736119204397255
81,0.959,0.959,86.45,-47899.6356656474,55.836232361042875,5.39451779040246
82,0.959,0.959,88.45,-47900.8183205515,55.84998282576541,4.211862886302697
83,0.959,0.959,90.45,-47901.8460449649,55.86575561277835,3.1841384729050333
84,0.959,0.959,92.45,-47902.7228549068,55.87837456295395,2.3073285310019855
85,0.959,0.959,94.45,-47903.452515395205,55.88525212668312,1.577668042598816
86,0.959,0.959,96.45,-47904.0390424493,55.90875406209102,0.9911409885025932
87,0.959,0.959,98.45,-47904.486138336804,55.93229837386292,0.5440451009999379
88,0.959,0.959,100.45,-47904.7977563266,55.95819810432111,0.2324271112011047
89,0.959,0.959,102.45,-47904.9777869373,55.98362209970996,0.05239650050498312
90,0.959,0.959,104.45,-47905.030183437804,56.005028698267665,0.0
91,0.959,0.959,106.45,-47904.9591500982,56.028181482591776,0.07103333960549207
92,0.959,0.959,108.45,-47904.768828438304,56.060763302992406,0.2613549995003268
93,0.959,0.959,110.45,-47904.4636109791,56.094768975513254,0.5665724587015575
94,0.959,0.959,112.45,-47904.04807849251,56.13070137632997,0.98210494529485
95,0.959,0.959,114.45,-47903.5270000013,56.171899688792244,1.5031834365072427
96,0.959,0.959,116.45,-47902.9054582798,56.209500449602885,2.1247251580061857
97,0.959,0.959,118.45,-47902.188598852605,56.24674347775076,2.8415845851995982
98,0.959,0.959,120.45,-47901.3820064964,56.287035052318956,3.6481769414021983
99,0.959,0.959,122.45,-47900.4915169891,56.32545336456191,4.538666448701406
100,0.959,1.009,84.45,-47897.889952301404,55.73758885185369,7.1402311363999615
101,0.959,1.009,86.45,-47899.1298982294,55.74258037071806,5.900285208401328
102,0.959,1.009,88.45,-47900.21623142301,55.755733172903064,4.813952014796087
103,0.959,1.009,90.45,-47901.15246589901,55.767969174050805,3.8777175387949683
104,0.959,1.009,92.45,-47901.94236667541,55.787836271284675,3.08781676239596
105,0.959,1.009,94.45,-47902.58944776901,55.802308428494214,2.4407356687952415
106,0.959,1.009,96.45,-47903.097285946904,55.823962264757476,1.9328974909003591
107,0.959,1.009,98.45,-47903.469395225904,55.84741124492283,1.560788211900217
108,0.959,1.009,100.45,-47903.709415123405,55.87266484124586,1.3207683143991744
109,0.959,1.009,102.45,-47903.821047907106,55.89384501872774,1.2091355306984042
110,0.959,1.009,104.45,-47903.807995844705,55.92483073505233,1.222187593099079
111,0.959,1.009,106.45,-47903.67408670451,55.958828784472935,1.356096733295999
112,0.959,1.009,108.45,-47903.4234620063,55.99914365454004,1.6067214315044112
113,0.959,1.009,110.45,-47903.0601377693,56.039614664632225,1.97004566850228
114,0.959,1.009,112.45,-47902.58856926481,56.07746204619324,2.4416141729961964
115,0.959,1.009,114.45,-47902.0133372647,56.1131601132651,3.01684617310093
116,0.959,1.009,116.45,-47901.339210791804,56.14976606554347,3.6909726459998637
117,0.959,1.009,118.45,-47900.571209870104,56.1906341203828,4.4589735677000135
118,0.959,1.009,120.45,-47899.71473102541,56.24043823236983,5.315452412396553
119,0.959,1.009,122.45,-47898.7752962841,56.28386330120063,6.2548871537073865
120,1.009,0.909,84.45,-47895.2381246234,55.837255742959655,9.7920588144043
121,1.009,0.909,86.45,-47896.5702507421,55.842532439423195,8.459932695703174
122,1.009,0.909,88.45,-47897.7440578539,55.851198472327894,7.286125583901594
123,1.009,0.909,90.45,-47898.7634992277,55.86198526597932,6.2666842101025395
124,1.009,0.909,92.45,-47899.632590882706,55.87317409496593,5.397592555098527
125,1.009,0.909,94.45,-47900.3550978369,55.89548272780846,4.675085600902094
126,1.009,0.909,96.45,-47900.9349106089,55.918291925209644,4.095272828904854
127,1.009,0.909,98.45,-47901.37579421671,55.932734353237805,3.6543892210975173
128,1.009,0.909,100.45,-47901.6816391789,55.95920427933652,3.3485442589008017
129,1.009,0.909,102.45,-47901.856336014105,55.98389583121827,3.173847423699044
130,1.009,0.909,104.45,-47901.903775240906,56.01514206984613,3.12640819689841
131,1.009,0.909,106.45,-47901.8281611294,56.04137940915496,3.2020223084036843
132,1.009,0.909,108.45,-47901.63357244911,56.078021221081144,3.3966109886969207
133,1.009,0.909,110.45,-47901.324401721,56.11044628057178,3.7057817168024485
134,1.009,0.909,112.45,-47900.905229717006,56.150120541660506,4.124953720798658
135,1.009,0.909,114.45,-47900.3807627096,56.18777520108853,4.649420728201221
136,1.009,0.909,116.45,-47899.75602072281,56.22620552166833,5.274162714995327
137,1.009,0.909,118.45,-47899.036212031504,56.26001946035938,5.993971406300261
138,1.009,0.909,120.45,-47898.2267959118,56.30100875726225,6.8033875260007335
139,1.009,0.909,122.45,-47897.3336081416,56.34020798040903,7.696575296205992
140,1.009,0.959,84.45,-47897.889952301404,55.74346222272702,7.1402311363999615
141,1.009,0.959,86.45,-47899.1298982294,55.75454695064512,5.900285208401328
142,1.009,0.959,88.45,-47900.21623142301,55.76096444063762,4.813952014796087
143,1.009,0.959,90.45,-47901.15246589901,55.77249999442675,3.8777175387949683
144,1.009,0.959,92.45,-47901.94236667541,55.7902066388048,3.08781676239596
145,1.009,0.959,94.45,-47902.58944776901,55.80844410652263,2.4407356687952415
146,1.009,0.959,96.45,-47903.097285946904,55.83221008531882,1.9328974909003591
147,1.009,0.959,98.45,-47903.469395225904,55.858508517850076,1.560788211900217
148,1.009,0.959,100.45,-47903.709415123405,55.878193489965334,1.3207683143991744
149,1.009,0.959,102.45,-47903.821047907106,55.90611238037649,1.2091355306984042
150,1.009,0.959,104.45,-47903.807995844705,55.93590623383336,1.222187593099079
151,1.009,0.959,106.45,-47903.67408670451,55.96549359734052,1.356096733295999
152,1.009,0.959,108.45,-47903.4234620063,55.99593115651743,1.6067214315044112
153,1.009,0.959,110.45,-47903.0601377693,56.032095821226164,1.97004566850228
154,1.009,0.959,112.45,-47902.58856926481,56.075910572169434,2.4416141729961964
155,1.009,0.959,114.45,-47902.0133372647,56.11876470670971,3.01684617310093
156,1.009,0.959,116.45,-47901.339210791804,56.158397060911334,3.6909726459998637
157,1.009,0.959,118.45,-47900.571209870104,56.1990969990718,4.4589735677000135
158,1.009,0.959,120.45,-47899.71473102541,56.235115464799144,5.315452412396553
159,1.009,0.959,122.45,-47898.7752962841,56.27875365609811,6.2548871537073865
160,1.009,1.009,84.45,-47897.4474371858,55.646183962096224,7.582746252002835
161,1.009,1.009,86.45,-47898.5950146722,55.65874491507177,6.435168765601702
162,1.009,1.009,88.45,-47899.593748447,55.66595833525379,5.436434990806447
163,1.009,1.009,90.45,-47900.4469642761,55.68413932686006,4.583219161700981
164,1.009,1.009,92.45,-47901.1580506757,55.69628940655763,3.87213276210241
165,1.009,1.009,94.45,-47901.7302079111,55.71961938493896,3.2999755267010187
166,1.009,1.009,96.45,-47902.16676174821,55.74030927992654,2.8634216895952704
167,1.009,1.009,98.45,-47902.4709752026,55.76344931613062,2.5592082352013676
168,1.009,1.009,100.45,-47902.646236790504,55.795952544553316,2.3839466473000357
169,1.009,1.009,102.45,-47902.69593502811,55.82731079906601,2.334248409693828
170,1.009,1.009,104.45,-47902.6237094328,55.85855301192383,2.4064740050016553
171,1.009,1.009,106.45,-47902.433074021406,55.89438105179486,2.5971094163978705
172,1.009,1.009,108.45,-47902.1279193125,55.93433529445098,2.9022641253031907
173,1.009,1.009,110.45,-47901.7121358247,55.97233875171873,3.318047613101953
174,1.009,1.009,112.45,-47901.189927828105,56.009579619643056,3.840255609698943
175,1.009,1.009,114.45,-47900.5656878437,56.04918482863709,4.464495594103937
176,1.009,1.009,116.45,-47899.843933893106,56.09214888220989,5.186249544698512
177,1.009,1.009,118.45,-47899.0295604997,56.14055208529583,6.000622938103334
178,1.009,1.009,120.45,-47898.12777593841,56.18737261641551,6.90240749939403
179,1.009,1.009,122.45,-47897.1438512344,56.23207530657328,7.886332203401253
