idx,r1,r2,a2,E,rmse,Erel
31,0.909,0.959,106.45,-47715.4037341115,54.40407674685337,0.7518740946034086
32,0.909,0.959,108.45,-47715.3253589868,54.41829702643097,0.8302492193033686
33,0.909,0.959,110.45,-47715.11966350341,54.43876456924996,1.0359447027003625
34,0.909,0.959,112.45,-47714.7919814368,54.45492410474056,1.3636267693073023
35,0.909,0.959,114.45,-47714.347646562506,54.47493134882437,1.80796164360072
36,0.909,0.959,116.45,-47713.79230640751,54.485307613097135,2.363301798599423
37,0.909,0.959,118.45,-47713.1316712491,54.506248397581956,3.02393695700448
38,0.909,0.959,120.45,-47712.3717023658,54.532642799894894,3.7839058403042145
39,0.909,0.959,122.45,-47711.51867478761,54.556671878673306,4.636933418500121
40,0.909,1.009,84.45,-47704.971182985,54.184705916612785,11.18442522110854
41,0.909,1.009,86.45,-47706.483653465904,54.18639048625945,9.671954740202636
42,0.909,1.009,88.45,-47707.8276393913,54.194780585171124,8.327968814810447
43,0.909,1.009,90.45,-47709.00634102651,54.20437951636394,7.149267179600429
44,0.909,1.009,92.45,-47710.0231468877,54.201567131028895,6.132461318404239
45,0.909,1.009,94.45,-47710.88150824141,54.212099105964164,5.274099964699417
46,0.909,1.009,96.45,-47711.58519010561,54.22302204014796,4.5704181004985
47,0.909,1.009,98.45,-47712.1380202486,54.22835167147301,4.017587957503565
48,0.909,1.009,100.45,-47712.54407743991,54.25082321277328,3.6115307661966654
49,0.909,1.009,102.45,-47712.8075659496,54.27282798848666,3.3480422565044137
50,0.909,1.009,104.45,-47712.932941049,54.29276024351379,3.222667157104297
51,0.909,1.009,106.45,-47712.92459525911,54.31888176575314,3.231012946998817
52,0.909,1.009,108.45,-47712.78729760271,54.342009760307675,3.3683106034004595
53,0.909,1.009,110.45,-47712.525754352304,54.35273753088636,3.62985385380307
54,0.909,1.009,112.45,-47712.14498553191,54.36953447756701,4.010622674199112
55,0.909,1.009,114.45,-47711.65007391581,54.38991184878937,4.505534290299693
56,0.909,1.009,116.45,-47711.04629052921,54.40741916471708,5.109317676899082
57,0.909,1.009,118.45,-47710.3390946482,54.42726722911359,5.816513557903818
58,0.909,1.009,120.45,-47709.53413379981,54.454890546185716,6.621474406296329
59,0.909,1.009,122.45,-47708.6373692625,54.467856812742774,7.518238943608594
60,0.959,0.909,84.45,-47706.5273276747,54.291097973548396,9.628280531404016
61,0.959,0.909,86.45,-47708.149046427905,54.280975603094674,8.006561778202013
62,0.959,0.909,88.45,-47709.59638209741,54.28655706963019,6.559226108700386
63,0.959,0.909,90.45,-47710.872848700004,54.296825801956075,5.282759506102593
64,0.959,0.909,92.45,-47711.98221125371,54.30871430387758,4.173396952399344
65,0.959,0.909,94.45,-47712.9281092759,54.3238970528117,3.227498930209549
66,0.959,0.909,96.45,-47713.71449603551,54.345350102514246,2.4411121705998085
67,0.959,0.909,98.45,-47714.34551305231,54.34871662865474,1.8100951537999208
68,0.959,0.909,100.45,-47714.8254273467,54.34800148601439,1.3301808594042086
69,0.959,0.909,102.45,-47715.1586314397,54.35435489665861,0.9969767664078972
70,0.959,0.909,104.45,-47715.3498316038,54.37231154654842,0.8057766023048316
71,0.959,0.909,106.45,-47715.4037341115,54.395058452973295,0.7518740946034086
72,0.959,0.909,108.45,-47715.3253589868,54.42129968831705,0.8302492193033686
73,0.959,0.909,110.45,-47715.11966350341,54.43597331764647,1.0359447027003625
74,0.959,0.909,112.45,-47714.7919814368,54.4532100280541,1.3636267693073023
75,0.959,0.909,114.45,-47714.347646562506,54.46543623976788,1.80796164360072
76,0.959,0.909,116.45,-47713.79230640751,54.48541392141308,2.363301798599423
77,0.959,0.909,118.45,-47713.1316712491,54.50428508854191,3.02393695700448
78,0.959,0.909,120.45,-47712.3717023658,54.52047427686983,3.7839058403042145
79,0.959,0.909,122.45,-47711.51867478761,54.5460964415407,4.636933418500121
80,0.959,0.959,84.45,-47708.11698102461,54.17171097940856,8.038627181500487
81,0.959,0.959,86.45,-47709.63942880321,54.18725598328537,6.516179402897251
82,0.959,0.959,88.45,-47710.9928900239,54.205987987486466,5.162718182204117
83,0.959,0.959,90.45,-47712.180564952,54.21997012432793,3.9750432541040936
84,0.959,0.959,92.45,-47713.205779353404,54.23440654765526,2.9498288527029217
85,0.959,0.959,94.45,-47714.0720472449,54.2306410471089,2.083560961204057
86,0.959,0.959,96.45,-47714.7831336445,54.240848072201466,1.372474561605486
87,0.959,0.959,98.45,-47715.3428035702,54.25515818261622,0.812804635905195
88,0.959,0.959,100.45,-47715.7552612921,54.26805213612499,0.40034691400796873
89,0.959,0.959,102.45,-47716.0247110803,54.28247488002933,0.13089712580404012
90,0.959,0.959,104.45,-47716.15560820611,54.298776484792036,0.0
91,0.959,0.959,106.45,-47716.1524079408,54.30653082843965,0.003200265309715178
92,0.959,0.959,108.45,-47716.01981655691,54.32000716592698,0.13579164919792674
93,0.959,0.959,110.45,-47715.7627913281,54.34349902296231,0.3928168780039414
94,0.959,0.959,112.45,-47715.386164027506,54.35772585148091,0.7694441786006792
95,0.959,0.959,114.45,-47714.895080179704,54.37606036687311,1.2605280264033354
96,0.959,0.959,116.45,-47714.2949363105,54.40300257608381,1.8606718956070836
97,0.959,0.959,118.45,-47713.591191696,54.42744323679714,2.5644165101039107
98,0.959,0.959,120.45,-47712.789556613505,54.4542986681289,3.3660515926021617
99,0.959,0.959,122.45,-47711.8959295912,54.46686133275232,4.259678614907898
100,0.959,1.009,84.45,-47706.5017883026,54.081075486832056,9.653819903505791
101,0.959,1.009,86.45,-47707.923961101806,54.08565129992234,8.231647104301373
102,0.959,1.009,88.45,-47709.182857620406,54.09379844772824,6.972750585700851
103,0.959,1.009,90.45,-47710.281364372204,54.095570002993455,5.874243833903165
104,0.959,1.009,92.45,-47711.222493371606,54.10400676826662,4.933114834500884
105,0.959,1.009,94.45,-47712.009507634204,54.11612323304172,4.1461005719029345
106,0.959,1.009,96.45,-47712.64592117681,54.136620190688795,3.5096870292982203
107,0.959,1.009,98.45,-47713.1353735168,54.15185283856304,3.020234689305653
108,0.959,1.009,100.45,-47713.481755172805,54.17300389225496,2.6738530333022936
109,0.959,1.009,102.45,-47713.6890194137,54.19116117600007,2.4665887924056733
110,0.959,1.009,104.45,-47713.7613077593,54.19904763608125,2.3943004468092113
111,0.959,1.009,106.45,-47713.7029499803,54.21565201441362,2.4526582258040435
112,0.959,1.009,108.45,-47713.5182758474,54.23614376713685,2.6373323587104096
113,0.959,1.009,110.45,-47713.2118661325,54.25610105401053,2.9437420736066997
114,0.959,1.009,112.45,-47712.7883643578,54.27666165590988,3.367243848304497
115,0.959,1.009,114.45,-47712.2526022964,54.30710385614262,3.9030059097058256
116,0.959,1.009,116.45,-47711.60966272261,54.32444961889693,4.545945483499963
117,0.959,1.009,118.45,-47710.8646284107,54.332195976344536,5.290979795405292
118,0.959,1.009,120.45,-47710.0229586368,54.364835354944326,6.132649569306523
119,0.959,1.009,122.45,-47709.0903636782,54.3909648495905,7.065244527904724
120,1.009,0.909,84.45,-47704.971182985,54.18108811023527,11.18442522110854
121,1.009,0.909,86.45,-47706.483653465904,54.18402075921552,9.671954740202636
122,1.009,0.909,88.45,-47707.8276393913,54.18685868966934,8.327968814810447
123,1.009,0.909,90.45,-47709.00634102651,54.194073439998064,7.149267179600429
124,1.009,0.909,92.45,-47710.0231468877,54.20899350289171,6.132461318404239
125,1.009,0.909,94.45,-47710.88150824141,54.21019561838054,5.274099964699417
126,1.009,0.909,96.45,-47711.58519010561,54.218994516189746,4.5704181004985
127,1.009,0.909,98.45,-47712.1380202486,54.224102154410296,4.017587957503565
128,1.009,0.909,100.45,-47712.54407743991,54.2481157297306,3.6115307661966654
129,1.009,0.909,102.45,-47712.8075659496,54.27291520476437,3.3480422565044137
130,1.009,0.909,104.45,-47712.932941049,54.29312748682139,3.222667157104297
131,1.009,0.909,106.45,-47712.92459525911,54.318870868524954,3.231012946998817
132,1.009,0.909,108.45,-47712.78729760271,54.33501263018795,3.3683106034004595
133,1.009,0.909,110.45,-47712.525754352304,54.34634513774148,3.62985385380307
134,1.009,0.909,112.45,-47712.14498553191,54.36917972682403,4.010622674199112
135,1.009,0.909,114.45,-47711.65007391581,54.388108579873894,4.505534290299693
136,1.009,0.909,116.45,-47711.04629052921,54.40393164466465,5.109317676899082
137,1.009,0.909,118.45,-47710.3390946482,54.41978598468957,5.816513557903818
138,1.009,0.909,120.45,-47709.53413379981,54.44047951199396,6.621474406296329
139,1.009,0.909,122.45,-47708.6373692625,54.46156923706328,7.518238943608594
140,1.009,0.959,84.45,-47706.5017883026,54.08041881346817,9.653819903505791
141,1.009,0.959,86.45,-47707.923961101806,54.09455798341893,8.231647104301373
142,1.009,0.959,88.45,-47709.182857620406,54.1042981557256,6.972750585700851
143,1.009,0.959,90.45,-47710.281364372204,54.09372671758635,5.874243833903165
144,1.009,0.959,92.45,-47711.222493371606,54.10702276181849,4.933114834500884
145,1.009,0.959,94.45,-47712.009507634204,54.122428767288994,4.1461005719029345
146,1.009,0.959,96.45,-47712.64592117681,54.13875817571327,3.5096870292982203
147,1.009,0.959,98.45,-47713.1353735168,54.16466744595749,3.020234689305653
148,1.009,0.959,100.45,-47713.481755172805,54.17067516085896,2.6738530333022936
149,1.009,0.959,102.45,-47713.6890194137,54.18838771130128,2.4665887924056733
150,1.009,0.959,104.45,-47713.7613077593,54.20752390151086,2.3943004468092113
151,1.009,0.959,106.45,-47713.7029499803,54.226703264740884,2.4526582258040435
152,1.009,0.959,108.45,-47713.5182758474,54.238945224479004,2.6373323587104096
153,1.009,0.959,110.45,-47713.2118661325,54.2537393929992,2.9437420736066997
154,1.009,0.959,112.45,-47712.7883643578,54.28212748031394,3.367243848304497
155,1.009,0.959,114.45,-47712.2526022964,54.30348986528082,3.9030059097058256
156,1.009,0.959,116.45,-47711.60966272261,54.32368864396476,4.545945483499963
157,1.009,0.959,118.45,-47710.8646284107,54.340105812873226,5.290979795405292
158,1.009,0.959,120.45,-47710.0229586368,54.35328690549884,6.132649569306523
159,1.009,0.959,122.45,-47709.0903636782,54.38035837128882,7.065244527904724
160,1.009,1.009,84.45,-47704.8302458112,53.98022462487054,11.325362394905824
161,1.009,1.009,86.45,-47706.160865922706,53.97501457084276,9.994742283401138
162,1.009,1.009,88.45,-47707.33373178,53.963520032284094,8.8218764261037
163,1.009,1.009,90.45,-47708.3514161454,53.995720956011866,7.804192060706555
164,1.009,1.009,92.45,-47709.21668003211,54.004183945244925,6.938928174000466
165,1.009,1.009,94.45,-47709.93253545451,54.027282306330086,6.22307275159983
166,1.009,1.009,96.45,-47710.50224542821,54.04283107350702,5.653362777899019
167,1.009,1.009,98.45,-47710.9291984694,54.06504183126456,5.226409736707865
168,1.009,1.009,100.45,-47711.216908594906,54.08427214422249,4.938699611200718
169,1.009,1.009,102.45,-47711.3692663233,54.09844235215586,4.786341882805573
170,1.009,1.009,104.45,-47711.389973922305,54.11552266967055,4.765634283801774
171,1.009,1.009,106.45,-47711.28311016141,54.131392626208886,4.872498044700478
172,1.009,1.009,108.45,-47711.0526910598,54.145800243365194,5.102917146308755
173,1.009,1.009,110.45,-47710.703046388204,54.174587075733854,5.452561817903188
174,1.009,1.009,112.45,-47710.2385059173,54.19260288369434,5.917102288804017
175,1.009,1.009,114.45,-47709.6635876687,54.2026183795096,6.49202053740737
176,1.009,1.009,116.45,-47708.9830606652,54.22436752810412,7.172547540903906
177,1.009,1.009,118.45,-47708.201756679904,54.25394021797771,7.953851526202925
178,1.009,1.009,120.45,-47707.3248212374,54.293677563993,8.83078696870507
179,1.009,1.009,122.45,-47706.35765086351,54.31213099223179,9.797957342598238
