idx,r1,r2,a2,E,rmse,Erel
63,0.959,0.909,90.45,-47910.3138214481,2.873586128062263,5.750311991403578
64,0.959,0.909,92.45,-47911.29473413771,2.6723339319662185,4.769399301796511
65,0.959,0.909,94.45,-47912.123100848,2.4709784480983106,3.9410325915014255
66,0.959,0.909,96.45,-47912.80362785151,2.271054030652282,3.2605055879976135
67,0.959,0.909,98.45,-47913.3407076692,2.0729400482897558,2.7234257703021285
68,0.959,0.909,100.45,-47913.7391720742,1.878017753674563,2.3249613653024426
69,0.959,0.909,102.45,-47914.0036645887,1.6882398150687754,2.060468850802863
70,0.959,0.909,104.45,-47914.1390797361,1.5055718268458447,1.9250537034022273
71,0.959,0.909,106.45,-47914.150312039805,1.3345479923920505,1.9138213996993727
72,0.959,0.909,108.45,-47914.0423187735,1.1800821482201138,2.021814666004502
73,0.959,0.909,110.45,-47913.8201827115,1.0492838480065667,2.2439507280068938
74,0.959,0.909,112.45,-47913.489174879,0.9524093906788682,2.574958560500818
75,0.959,0.909,114.45,-47913.05437805031,0.902332603939209,3.0097553891973803
76,0.959,0.909,116.45,-47912.5213770021,0.9027229144286266,3.542756437404023
77,0.959,0.909,118.45,-47911.8955682602,0.9565845710103659,4.168565179301368
78,0.959,0.909,120.45,-47911.182662101906,1.0512131486489615,4.881471337597759
79,0.959,0.909,122.45,-47910.38849430511,1.1805941393115233,5.675639134395169
80,0.959,0.959,84.45,-47909.1516858921,4.018012583968403,6.912447547401825
81,0.959,0.959,86.45,-47910.51587741411,3.8090336108749794,5.548256025394949
82,0.959,0.959,88.45,-47911.71917716691,3.598225642697129,4.3449562725945725
83,0.959,0.959,90.45,-47912.7658521709,3.3864934919876424,3.2982812686022953
84,0.959,0.959,92.45,-47913.6599184453,3.1735904862954842,2.4042149942033575
85,0.959,0.959,94.45,-47914.405768511104,2.9600191500373074,1.6583649284002604
86,0.959,0.959,96.45,-47915.007606638406,2.746577089864308,1.0565268010977888
87,0.959,0.959,98.45,-47915.469825348206,2.533440737640098,0.5943080912984442
88,0.959,0.959,100.45,-47915.796942662106,2.321319060853306,0.26719077739835484
89,0.959,0.959,102.45,-47915.993539352006,2.110924271523692,0.07059408749773866
90,0.959,0.959,104.45,-47916.064133439504,1.9037717073134772,0.0
91,0.959,0.959,106.45,-47916.01349394741,1.7015638815555096,0.05063949209579732
92,0.959,0.959,108.45,-47915.84632714821,1.5071139174804102,0.21780629129352747
93,0.959,0.959,110.45,-47915.567464815,1.324837937666386,0.4966686245024903
94,0.959,0.959,112.45,-47915.18186422151,1.1600919157066387,0.8822692179965088
95,0.959,0.959,114.45,-47914.694482641404,1.0208821467851878,1.3696507981003379
96,0.959,0.959,116.45,-47914.1105283496,0.9194341339203768,1.9536050899041584
97,0.959,0.959,118.45,-47913.435209621,0.869162783272371,2.6289238185054273
98,0.959,0.959,120.45,-47912.6739857317,0.8798765534041111,3.3901477078034077
99,0.959,0.959,122.45,-47911.8323787081,0.9450967337308418,4.231754731401452
100,0.959,1.009,84.45,-47908.71751656641,4.611099789507676,7.346616873095627
101,0.959,1.009,86.45,-47909.980491854505,4.39566656462272,6.083641584998986
102,0.959,1.009,88.45,-47911.0879718992,4.177894581441306,4.97616154030402
103,0.959,1.009,90.45,-47912.0437217185,3.9593549079715404,4.020411721001437
104,0.959,1.009,92.45,-47912.851757331606,3.74061948203977,3.212376107898308
105,0.959,1.009,94.45,-47913.5160320074,3.5209136532528293,2.548101432104886
106,0.959,1.009,96.45,-47914.0406872657,3.3010571044621306,2.023446173807315
107,0.959,1.009,98.45,-47914.429739125706,3.0801525119298256,1.6343943137981114
108,0.959,1.009,100.45,-47914.6875801084,2.8593998527196463,1.3765533311016043
109,0.959,1.009,102.45,-47914.8184144839,2.6410391925451817,1.2457189556007506
110,0.959,1.009,104.45,-47914.826634773206,2.42332224485719,1.2374986662980518
111,0.959,1.009,106.45,-47914.71663349731,2.2093750935837764,1.3474999421960092
112,0.959,1.009,108.45,-47914.4928659275,2.0009042096458165,1.5712675120012136
113,0.959,1.009,110.45,-47914.159912835705,1.7991869983933118,1.904220603799331
114,0.959,1.009,112.45,-47913.72229224351,1.6072024788227441,2.3418411959937657
115,0.959,1.009,114.45,-47913.1847731737,1.4308104011777105,2.87936026580428
116,0.959,1.009,116.45,-47912.55218739941,1.2751857378787628,3.511946040096518
117,0.959,1.009,118.45,-47911.829429444006,1.1488491469776003,4.234703995498421
118,0.959,1.009,120.45,-47911.021707582404,1.0632991016009274,5.04242585710017
119,0.959,1.009,122.45,-47910.134355590104,1.0273768453298318,5.929777849400125
120,1.009,0.909,84.45,-47906.020885174206,4.092118485223361,10.043248265297734
121,1.009,0.909,86.45,-47907.37541315001,3.8898229412305407,8.688720289494086
122,1.009,0.909,88.45,-47908.569739609906,3.687207986981013,7.494393829598266
123,1.009,0.909,90.45,-47909.608068824,3.4844471768206815,6.456064615500509
124,1.009,0.909,92.45,-47910.4944168115,3.2815548174771427,5.569716628000606
125,1.009,0.909,94.45,-47911.23311334311,3.078178692022579,4.831020096396969
126,1.009,0.909,96.45,-47911.82836268891,2.8773546883690386,4.235770750594384
127,1.009,0.909,98.45,-47912.28455736991,2.678087291828183,3.7795760695953504
128,1.009,0.909,100.45,-47912.606152657405,2.481790280469637,3.4579807820991846
129,1.009,0.909,102.45,-47912.7976038227,2.2898002230921684,3.266529616805201
130,1.009,0.909,104.45,-47912.863554388,2.104017017568793,3.200579051503155
131,1.009,0.909,106.45,-47912.80858512521,1.9262193011669804,3.2555483142932644
132,1.009,0.909,108.45,-47912.6374650571,1.7594191731689675,3.4266683824025677
133,1.009,0.909,110.45,-47912.3549632065,1.6086398798028452,3.709170233007171
134,1.009,0.909,112.45,-47911.9659113465,1.4776155222127136,4.098222093001823
135,1.009,0.909,114.45,-47911.4753295011,1.3736648371209585,4.588803938400815
136,1.009,0.909,116.45,-47910.8883004446,1.3011800528583737,5.175832994900702
137,1.009,0.909,118.45,-47910.2100324519,1.2684728699976457,5.854100987606216
138,1.009,0.909,120.45,-47909.4459220488,1.2759052338143657,6.618211390705255
139,1.009,0.909,122.45,-47908.601554012006,1.322232540432847,7.462579427497985
140,1.009,0.959,84.45,-47908.71751656641,4.587176176056731,7.346616873095627
141,1.009,0.959,86.45,-47909.980491854505,4.373113143427356,6.083641584998986
142,1.009,0.959,88.45,-47911.0879718992,4.15844341729611,4.97616154030402
143,1.009,0.959,90.45,-47912.0437217185,3.9408644898277507,4.020411721001437
144,1.009,0.959,92.45,-47912.851757331606,3.7238818312838773,3.212376107898308
145,1.009,0.959,94.45,-47913.5160320074,3.5061087982930594,2.548101432104886
146,1.009,0.959,96.45,-47914.0406872657,3.2869376480294643,2.023446173807315
147,1.009,0.959,98.45,-47914.429739125706,3.070021284749493,1.6343943137981114
148,1.009,0.959,100.45,-47914.6875801084,2.852041082636953,1.3765533311016043
149,1.009,0.959,102.45,-47914.8184144839,2.6357128000912713,1.2457189556007506
150,1.009,0.959,104.45,-47914.826634773206,2.4224560881462396,1.2374986662980518
151,1.009,0.959,106.45,-47914.71663349731,2.2128449659840315,1.3474999421960092
152,1.009,0.959,108.45,-47914.4928659275,2.009303787937014,1.5712675120012136
153,1.009,0.959,110.45,-47914.159912835705,1.8134381028981397,1.904220603799331
154,1.009,0.959,112.45,-47913.72229224351,1.62949601422276,2.3418411959937657
155,1.009,0.959,114.45,-47913.1847731737,1.4614022430901936,2.87936026580428
156,1.009,0.959,116.45,-47912.55218739941,1.3167669626292196,3.511946040096518
157,1.009,0.959,118.45,-47911.829429444006,1.2014077728573676,4.234703995498421
158,1.009,0.959,120.45,-47911.021707582404,1.1251564340185036,5.04242585710017
159,1.009,0.959,122.45,-47910.134355590104,1.098364045188967,5.929777849400125
160,1.009,1.009,84.45,-47908.2433752996,5.137681905952947,7.8207581399037736
161,1.009,1.009,86.45,-47909.414170397,4.914673888468044,6.64996304250235
162,1.009,1.009,88.45,-47910.4344275247,4.689836556317277,5.629705914805527
163,1.009,1.009,90.45,-47911.307848950404,4.466250150229002,4.756284489099926
164,1.009,1.009,92.45,-47912.038011441204,4.239515884626061,4.026121998300368
165,1.009,1.009,94.45,-47912.6287427654,4.011852643473593,3.4353906741016544
166,1.009,1.009,96.45,-47913.08393344161,3.7832197446417997,2.9801999978953972
167,1.009,1.009,98.45,-47913.40747398841,3.554057042854021,2.656659451095038
168,1.009,1.009,100.45,-47913.60331767471,3.324348118853004,2.46081576479628
169,1.009,1.009,102.45,-47913.67554327,3.094609293538683,2.3885901695030043
170,1.009,1.009,104.45,-47913.6282295438,2.866946866338118,2.4359038957045414
171,1.009,1.009,106.45,-47913.46545526561,2.640360411140604,2.598678173897497
172,1.009,1.009,108.45,-47913.19136195521,2.4165127824502335,2.872771484297118
173,1.009,1.009,110.45,-47912.8101538827,2.198406624783043,3.253979556800914
174,1.009,1.009,112.45,-47912.3262235691,1.9865039178637645,3.73790987040411
175,1.009,1.009,114.45,-47911.7438380348,1.7825867530374373,4.320295404701028
176,1.009,1.009,116.45,-47911.067640802,1.5925778968639257,4.996492637503252
177,1.009,1.009,118.45,-47910.30227539291,1.4207327414161897,5.761858046593261
178,1.009,1.009,120.45,-47909.452636330905,1.2755358433218522,6.611497108598996
179,1.009,1.009,122.45,-47908.5236808897,1.163578049157247,7.540452549801557
