idx,r1,r2,a2,E,rmse,Erel
0,0.909,0.909,84.45,-47849.14075023861,2.11269253288769,12.896002403897
1,0.909,0.909,86.45,-47850.7160337698,1.92772683626382,11.320718872702855
2,0.909,0.909,88.45,-47852.1176872209,1.741964773547346,9.919065421599953
3,0.909,0.909,90.45,-47853.35085611651,1.5559139263551867,8.685896525996213
4,0.909,0.909,92.45,-47854.4205604806,1.369854934912557,7.6161921619059285
5,0.909,0.909,94.45,-47855.331569336005,1.1852319771340123,6.705183306497929
6,0.909,0.909,96.45,-47856.0887144558,1.0040301494975221,5.948038186703343
7,0.909,0.909,98.45,-47856.696639362206,0.8296849711817795,5.340113280297373
8,0.909,0.909,100.45,-47857.16017582831,0.6687688185068259,4.876576814196596
9,0.909,0.909,102.45,-47857.48403012661,0.534745131205014,4.552722515894857
10,0.909,0.909,104.45,-47857.6730340302,0.45284024879294477,4.363718612301454
11,0.909,0.909,106.45,-47857.7318938116,0.454256423327823,4.304858830902958
12,0.909,0.909,108.45,-47857.665629494804,0.5391097880079321,4.371123147699109
13,0.909,0.909,110.45,-47857.4791356032,0.6752838981331005,4.557617039303295
14,0.909,0.909,112.45,-47857.1775576614,0.8384670505140875,4.859194981101609
15,0.909,0.909,114.45,-47856.766103944305,1.0167226754674552,5.270648698198784
16,0.909,0.909,116.45,-47856.2501709777,1.1998786032666133,5.786581664804544
17,0.909,0.909,118.45,-47855.63528078801,1.3867581387863168,6.401471854493138
18,0.909,0.909,120.45,-47854.9271436525,1.5740095599144082,7.109608990002016
19,0.909,0.909,122.45,-47854.1317836,1.7616893151553474,7.904969042501762
20,0.909,0.959,84.45,-47852.2246764824,2.6626430548204545,9.812076160102151
21,0.909,0.959,86.45,-47853.68518971491,2.474060965728226,8.351562927593477
22,0.909,0.959,88.45,-47854.97784589491,2.284289141706151,7.058906747595756
23,0.909,0.959,90.45,-47856.1074767955,2.094506586952217,5.929275847003737
24,0.909,0.959,92.45,-47857.0786631886,1.904765611435492,4.958089453903085
25,0.909,0.959,94.45,-47857.8959858461,1.715534348427241,4.140766796401294
