CLA_0_2 -171.11051344820868 -199.96283
CLA_0_3 -138.74683135128214 -178.03316
CLA_1_2 -136.94638044011825 -168.73849
CLA_1_3 -173.01588763576962 -228.87913
CLA_2_2 -141.83327716373773 -178.62444
CLA_2_3 -163.04696404610738 -209.24165
CLA_3_2 -86.84272167810762 -103.98016
CLA_3_3 -108.74039391265377 -135.85135
CLA_4_2 -101.84259203427476 -118.25473
CLA_4_3 -128.28971387546954 -160.64241
CLA_5_2 -100.76695490793418 -122.75735
CLA_5_3 -134.0417669377364 -166.78956
CLA_6_2 -85.31701312594721 -93.37088
CLA_6_3 -142.844499853449 -172.2709
CLA_7_2 -107.9695612126095 -121.67912
CLA_7_3 -132.46350880716423 -175.09353
CLA_8_2 -77.9628125855452 -98.1386
CLA_8_3 -127.51809295692375 -174.16969
CLA_9_2 -152.88910972298962 -191.06073
CLA_9_3 -147.26225012385058 -174.32737
37_8_CLA_9_1 -98.85426602596576 -115.73417
37_11_CLA_13_1 -76.36265074314159 -91.63114
37_13_CLA_15_1 -90.76297926768805 -114.92219
37_12_CLA_14_1 -93.2949738061175 -114.05388
37_14_CLA_16_1 -94.3226776673185 -111.75472
37_9_CLA_10_1 -84.12920744121124 -106.66251
37_10_CLA_11_1 -89.11746827088108 -108.85942
37_15_CLA_17_1 -92.99460846371592 -110.01683
37_16_CLA_18_1 -93.964909571887 -114.08853
37_17_CLA_19_1 -81.48623588502846 -102.54899
37_18_CLA_20_1 -91.67046196837875 -113.70362
37_19_CLA_21_1 -98.76451774474086 -123.49377
37_1_CLA_0_1 -94.08365832308125 -116.76371
37_20_CLA_22_1 -80.71621663117205 -94.02861
37_21_CLA_23_1 -93.00433878169135 -109.72178
37_22_CLA_24_1 -97.51207814741976 -125.94169
37_23_CLA_25_1 -78.82757540582963 -105.61488
37_24_CLA_26_1 -87.90799689879773 -104.71592
37_25_CLA_27_1 -90.74253402773977 -105.92822
37_26_CLA_28_1 -90.46031135873861 -110.89695
37_27_CLA_29_1 -93.95977837425889 -115.19966
37_28_CLA_30_1 -81.4265201115556 -96.04464
37_29_CLA_31_1 -104.74323031562999 -121.36564
37_2_CLA_1_1 -91.60747145034885 -115.78886
37_30_CLA_32_1 -90.83617126435846 -108.81476
37_31_CLA_33_1 -99.14246619465756 -121.94673
37_32_CLA_34_1 -97.60145921563246 -131.00461
37_33_CLA_35_1 -88.32121514608113 -108.59161
37_34_CLA_36_1 -93.55452944032393 -124.14281
37_35_CLA_37_1 -101.43353691169412 -125.93468
37_36_CLA_38_1 -91.73181816225136 -112.85174
37_37_CLA_39_1 -103.20797860928981 -126.34149
37_3_CLA_2_1 -103.65742576321806 -127.01185
37_4_CLA_3_1 -76.37531602135218 -90.81563
37_5_CLA_4_1 -86.70187600033553 -108.01773
37_6_CLA_6_1 -99.65163838131919 -113.91101
37_7_CLA_7_1 -92.39571969617249 -121.21228
40_10_CLA_10_1 -93.60248952393303 -121.55301
40_11_CLA_11_1 -98.0378610543373 -118.41648
40_12_CLA_12_1 -83.81532239073938 -100.29686
40_13_CLA_13_1 -88.73091596469932 -108.84772
40_14_CLA_14_1 -99.18072486892979 -121.408
40_15_CLA_15_1 -98.05842460806866 -122.56785
40_16_CLA_16_1 -99.21914117711631 -116.47069
40_17_CLA_17_1 -100.6668843697444 -120.08746
40_18_CLA_18_1 -108.13794545483198 -129.43058
40_19_CLA_19_1 -85.39725529830986 -107.79337
40_1_CLA_0_1 -101.63701114317664 -125.01559
40_20_CLA_20_1 -102.31537026638595 -126.55545
40_21_CLA_21_1 -103.63890793802247 -128.15166
40_22_CLA_22_1 -81.31496607574192 -95.27919
40_23_CLA_23_1 -100.73261050292025 -119.42882
40_24_CLA_24_1 -104.54529846249564 -137.67922
40_25_CLA_25_1 -82.29364607618527 -113.07799
40_26_CLA_26_1 -87.83496086939775 -104.26424
40_27_CLA_27_1 -95.95366588186036 -113.18454
40_28_CLA_28_1 -96.79809667691269 -119.7727
40_29_CLA_29_1 -96.16286248888319 -121.5876
40_2_CLA_1_1 -102.34329055741979 -125.51662
40_30_CLA_30_1 -91.67730060688031 -109.02365
40_31_CLA_31_1 -111.57097197899012 -130.15865
40_32_CLA_32_1 -93.68860539948413 -115.22441
40_33_CLA_34_1 -97.87120265217607 -130.99043
40_34_CLA_35_1 -90.7212282521031 -112.21326
40_35_CLA_36_1 -98.9716393727212 -132.05906
40_36_CLA_38_1 -91.07497385998721 -113.05971
40_37_CLA_39_1 -111.23773480425828 -134.7743
40_3_CLA_2_1 -108.52548318688756 -134.34502
40_4_CLA_4_1 -93.81441121708617 -115.28542
40_5_CLA_5_1 -106.21003111398095 -135.30787
40_6_CLA_6_1 -100.84416059905983 -122.22529
40_7_CLA_7_1 -99.73470582109259 -131.11122
40_8_CLA_8_1 -103.94855933954635 -120.51981
40_9_CLA_9_1 -103.9496957647993 -125.30396
POT_0_1 -128.04400181682576 -166.88125
POT_1_1 -127.45562232207568 -165.62158
POT_2_1 -89.78675745875789 -117.06976
POT_3_1 -115.31325851594686 -141.35634
POT_4_1 -113.18900157127433 -133.8346
POT_5_1 -116.8753800772421 -152.44142
POT_6_1 -132.8121437615837 -163.99679
POT_7_1 -142.17867378644786 -178.38689
POT_8_1 -116.90431288980024 -142.57481
POT_9_1 -121.76831712034709 -149.81498
37_20_POT_21_1 -73.61345469353904 -94.02214
37_22_POT_23_1 -74.9102969376116 -98.75237
37_24_POT_25_1 -85.33661355224388 -101.00761
37_26_POT_27_1 -88.26321201895159 -101.82078
37_28_POT_29_1 -87.91283429196216 -107.0184
37_2_POT_1_1 -75.58401916622626 -100.322
37_31_POT_32_1 -81.74684454565336 -96.4436
37_32_POT_33_1 -74.65307525441345 -95.5958
37_34_POT_35_1 -85.33330950488825 -107.02816
37_35_POT_36_1 -72.9803055249273 -91.56149
37_3_POT_2_1 -70.91099749616033 -90.78193
37_4_POT_3_1 -92.05398523439708 -108.64031
37_6_POT_5_1 -82.6690375086353 -100.49285
37_7_POT_6_1 -81.83478813045814 -107.2834
37_9_POT_8_1 -79.45471199472237 -97.76592
40_11_POT_11_1 -97.63722268597937 -118.34904
40_12_POT_12_1 -92.01839064395169 -115.45796
40_14_POT_15_1 -92.40699483079733 -108.4405
40_16_POT_17_1 -85.23500230425414 -117.69302
40_17_POT_18_1 -87.47250485395118 -103.04593
40_19_POT_20_1 -93.06135700236153 -109.04599
40_21_POT_23_1 -80.07175014514361 -113.25648
40_23_POT_25_1 -90.84691716447722 -109.27701
40_26_POT_28_1 -98.8642553399306 -122.7052
40_28_POT_30_1 -81.86745200310759 -106.24673
40_30_POT_32_1 -86.37887642320852 -106.24664
40_32_POT_34_1 -73.1725546932616 -96.06929
40_34_POT_36_1 -75.48094995268593 -96.60345
40_4_POT_3_1 -93.72661525514097 -111.14361
40_6_POT_6_1 -88.78763188957112 -115.99075
40_8_POT_8_1 -88.85564394994717 -110.65312
40_18_POT_19_1 -91.57733916649838 -115.94846
40_20_POT_22_1 -94.53223784461254 -112.33719
40_22_POT_24_1 -87.63980298133137 -106.92148
40_25_POT_27_1 -97.88024950133796 -118.03901
40_27_POT_29_1 -94.30340155207692 -112.965
40_2_POT_1_1 -82.38017214027464 -110.80402
40_31_POT_33_1 -81.28600624705017 -106.24662
40_33_POT_35_1 -89.53886439103464 -112.78622
40_3_POT_2_1 -78.64965119570216 -100.99983
40_5_POT_4_1 -95.14334766894888 -111.24914
40_7_POT_7_1 -95.20941262709886 -120.57736
40_9_POT_9_1 -83.37903779033799 -100.52
37_10_POT_9_1 -72.47118891479377 -87.50709
37_11_POT_10_1 -95.63125336132308 -112.34659
37_12_POT_11_1 -85.74272923203006 -105.45054
37_13_POT_12_1 -91.33361303755865 -113.95316
37_14_POT_13_1 -95.9953143220536 -116.10131
37_15_POT_15_1 -95.94544374359127 -113.0321
37_16_POT_16_1 -83.25196597668182 -106.91092
37_17_POT_17_1 -76.53429275886225 -106.93112
37_18_POT_19_1 -93.01722228915423 -115.8317
37_19_POT_20_1 -90.72300557655677 -108.15963
37_1_POT_0_1 -85.32114677549498 -109.27287
37_21_POT_22_1 -88.5282647368289 -105.29871
37_23_POT_24_1 -86.28074738951432 -103.43761
37_25_POT_26_1 -84.16011039378891 -101.59288
37_27_POT_28_1 -85.52143881739414 -110.20195
37_29_POT_30_1 -78.54624144707128 -100.42444
37_30_POT_31_1 -67.44713148865915 -91.06897
37_33_POT_34_1 -70.12691724470508 -92.76576
37_36_POT_37_1 -81.29956989993718 -101.65489
37_5_POT_4_1 -94.16249772312284 -109.57043
37_8_POT_7_1 -90.5371789180878 -114.70362
40_10_POT_10_1 -96.6354312654477 -113.65771
40_13_POT_14_1 -115.12409356675542 -136.66612
40_15_POT_16_1 -84.23830675654727 -108.80299
40_1_POT_0_1 -88.42992439133246 -114.19934
40_24_POT_26_1 -91.41386715707837 -111.57411
40_29_POT_31_1 -82.99403727106481 -109.68719
40_35_POT_37_1 -89.82587112677558 -114.83389
