vdw,elec,user,dyna,dcd,time,temp,tot,energy,volume,pressi,presse,path,title
3438.50043,-21784.26494,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.0,122.98701,-23093.34815,24559.37358,68921.0,-2500.19276,-2984.0996,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3306.76933,-20990.08568,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.0,64.27162,-23087.77127,23853.89958,68921.0,-2398.44625,-2906.24492,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3306.76933,-20990.08568,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.0,64.21276,-23088.47288,23853.89958,68921.0,-2398.91158,-2906.24492,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3282.0489,-20968.66059,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,2.0,67.65174,-23088.58721,23895.00715,68921.0,-2440.40569,-2055.50927,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3282.0489,-20968.66059,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,2.0,67.6506,-23088.60076,23895.00715,68921.0,-2440.4145,-2055.50927,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3342.08122,-21086.65727,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,3.0,70.89041,-23088.71773,23933.74307,68921.0,-2455.44934,-3057.21102,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3342.08122,-21086.65727,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,3.0,70.88858,-23088.73945,23933.74307,68921.0,-2455.46364,-3057.21102,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3301.37429,-21042.13111,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,4.0,71.5569,-23088.5764,23941.54641,68921.0,-2459.92539,-1907.97475,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3301.37429,-21042.13111,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,4.0,131.00622,-22379.93069,23941.54641,68921.0,-2247.36111,-1907.97475,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3246.45008,-20644.63601,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,5.0,101.9788,-22377.15802,23592.7622,68921.0,-2154.82189,-2283.91924,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3246.45008,-20644.63601,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,5.0,101.97575,-22377.19439,23592.7622,68921.0,-2154.84608,-2283.91924,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3247.81001,-20663.90375,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,6.0,104.53193,-22377.30292,23623.34084,68921.0,-2180.77635,-1993.08347,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3247.81001,-20663.90375,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,6.0,104.53084,-22377.31597,23623.34084,68921.0,-2180.78504,-1993.08347,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3251.24331,-20708.00464,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,7.0,107.08859,-22377.42041,23653.9341,68921.0,-2221.39522,-2442.24902,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3251.24331,-20708.00464,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,7.0,107.08708,-22377.4384,23653.9341,68921.0,-2221.40716,-2442.24902,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3209.45532,-20625.27588,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,8.0,108.05111,-22377.36024,23665.34728,68921.0,-2296.61328,-967.79924,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3209.45532,-20625.27588,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,8.0,127.82087,-22141.70144,23665.34728,68921.0,-2233.01191,-967.79924,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3283.5023,-20580.32908,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,9.0,118.66037,-22140.8442,23555.29539,68921.0,-1865.3872,-1394.01258,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3283.5023,-20580.32908,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,9.0,118.65935,-22140.85638,23555.29539,68921.0,-1865.39521,-1394.01258,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3254.27581,-20583.34208,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,10.0,119.52391,-22140.84897,23565.59375,68921.0,-2013.36151,-1101.71939,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3254.27581,-20583.34208,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,10.0,119.5231,-22140.85862,23565.59375,68921.0,-2013.36803,-1101.71939,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3289.59886,-20605.99745,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,11.0,118.46914,-22140.56892,23552.74063,68921.0,-1980.13173,-2342.49486,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3289.59886,-20605.99745,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,11.0,118.46685,-22140.59619,23552.74063,68921.0,-1980.14984,-2342.49486,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3257.81707,-20576.51411,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,12.0,119.95834,-22140.92248,23570.84576,68921.0,-2060.89685,-2077.57213,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
3257.81707,-20576.51411,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,12.0,135.97902,-21949.95342,23570.84576,68921.0,-1997.90223,-2077.57213,/home/boittier/pcbach/sims4/shake/water/k250/dynamics.log,_home_boittier_pcbach_sims4_shake_water_k250_dynamics.log
