vdw,elec,user,dyna,dcd,time,temp,tot,energy,volume,pressi,presse,path,title
4072.98373,-25088.5127,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.0,124.63683,-22697.10562,24925.82876,68921.0,-2763.28504,-4076.6254,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3810.08945,-24074.07525,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,61.20813,-22694.20514,23788.71296,68921.0,-2992.99389,-3911.73347,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3810.08945,-24074.07525,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,61.16309,-22695.01064,23788.71296,68921.0,-2993.52814,-3911.73347,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3896.23927,-24262.6649,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,67.96276,-22695.6581,23910.95044,68921.0,-4712.7844,-4072.70373,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3896.23927,-24262.6649,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,67.96276,-22695.6582,23910.95044,68921.0,-4712.78447,-4072.70373,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3895.03969,-24301.27728,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,60.85588,-22694.08271,23782.29158,68921.0,-4790.35323,-4016.03327,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3895.03969,-24301.27728,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,60.85587,-22694.08285,23782.29158,68921.0,-4790.35332,-4016.03327,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3914.14531,-24275.20885,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,68.79504,-22695.15521,23925.33005,68921.0,-2296.73107,-3869.28549,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3914.14531,-24275.20885,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,129.57641,-21608.27862,23925.33005,68921.0,-1575.85511,-3869.28549,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3801.24764,-23783.37505,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,95.644,-21606.63837,23316.91931,68921.0,-3514.0844,-2691.78415,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3801.24764,-23783.37505,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,95.64398,-21606.63861,23316.91931,68921.0,-3514.08456,-2691.78415,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3826.16044,-23903.74506,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,104.29411,-21607.43673,23472.39677,68921.0,-4678.96579,-3859.42388,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3826.16044,-23903.74506,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,104.29411,-21607.43681,23472.39677,68921.0,-4678.96584,-3859.42388,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3824.42033,-23884.71239,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,97.61795,-21606.42964,23352.00819,68921.0,-3399.03043,-2614.3689,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3824.42033,-23884.71239,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,97.61794,-21606.42968,23352.00819,68921.0,-3399.03046,-2614.3689,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3886.91579,-23943.00528,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.8,106.65808,-21607.38009,23514.61192,68921.0,-1378.04455,-3741.70323,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3886.91579,-23943.00528,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.8,126.52335,-21252.15446,23514.61192,68921.0,-1142.4395,-3741.70323,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3818.51927,-23754.06233,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.9,110.55693,-21251.05033,23228.0004,68921.0,-2976.73176,-3256.413,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3818.51927,-23754.06233,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.9,110.55693,-21251.05041,23228.0004,68921.0,-2976.73181,-3256.413,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3798.00269,-23766.35008,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.0,114.8972,-21251.55672,23306.1183,68921.0,-4531.46062,-3799.29086,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3798.00269,-23766.35008,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.0,114.89719,-21251.55685,23306.1183,68921.0,-4531.46071,-3799.29086,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3895.59161,-23867.98741,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.1,109.78484,-21250.75295,23213.89667,68921.0,-3037.37019,-3930.78846,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3895.59161,-23867.98741,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.1,109.78483,-21250.75311,23213.89667,68921.0,-3037.3703,-3930.78846,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3817.9991,-23770.77063,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.2,115.77863,-21251.39069,23321.71381,68921.0,-1672.60858,-2610.2932,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3817.9991,-23770.77063,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.2,137.36468,-20865.39459,23321.71381,68921.0,-1416.59487,-2610.2932,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3808.71472,-23708.32457,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.3,124.2331,-20864.33656,23085.84031,68921.0,-3340.53598,-3377.08669,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3808.71472,-23708.32457,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.3,124.2331,-20864.33661,23085.84031,68921.0,-3340.53601,-3377.08669,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3757.86329,-23661.01164,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.4,128.6964,-20865.01424,23166.3296,68921.0,-4430.7688,-2607.70809,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3757.86329,-23661.01164,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.4,128.6964,-20865.01433,23166.3296,68921.0,-4430.76886,-2607.70809,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3823.47414,-23702.78735,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.5,124.47911,-20864.28305,23090.18589,68921.0,-2282.06482,-2658.29586,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3823.47414,-23702.78735,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.5,124.4791,-20864.28323,23090.18589,68921.0,-2282.06494,-2658.29586,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3787.44022,-23710.80057,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.6,130.94095,-20864.9355,23206.38725,68921.0,-1788.1723,-2663.64403,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3787.44022,-23710.80057,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.6,149.73473,-20528.87002,23206.38725,68921.0,-1565.2753,-2663.64403,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
3719.31419,-23459.00849,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.7,132.54751,-20527.76147,22897.94126,68921.0,-4551.49448,-2373.71806,/home/boittier/pcbach/sims4/kmdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k350_dynamics.log
