vdw,elec,user,dyna,dcd,time,temp,tot,energy,volume,pressi,presse,path,title
2089.50513,-19820.06947,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.0,123.96433,-19651.58373,21868.28148,68921.0,-2137.22938,-3523.23539,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
1895.87064,-18860.404,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,60.96209,-19648.61828,20738.7264,68921.0,-3014.50784,-3492.3731,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
1895.87064,-18860.404,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,60.95772,-19648.69642,20738.7264,68921.0,-3014.55967,-3492.3731,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
1917.09925,-18919.41729,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,55.61101,-19647.76004,20642.18158,68921.0,-3768.05262,-3741.53843,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
1917.09925,-18919.41729,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,55.611,-19647.7602,20642.18158,68921.0,-3768.05273,-3741.53843,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
1957.84053,-18994.98252,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,65.90037,-19649.26425,20827.67736,68921.0,-3831.15792,-3665.77148,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
1957.84053,-18994.98252,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,65.90035,-19649.2645,20827.67736,68921.0,-3831.15809,-3665.77148,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
1985.20346,-19044.01799,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,68.1349,-19649.61534,20867.9858,68921.0,-3823.35001,-3417.70318,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
1985.20346,-19044.01799,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,133.44646,-18481.73113,20867.9858,68921.0,-3048.74537,-3417.70318,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
1872.08397,-18502.34041,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,97.47306,-18479.98236,20222.97005,68921.0,-3304.1502,-3150.31007,/home/boittier/pcbach/sims4/mdcm/water/k275/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k275_dynamics.log
