test0 -78.46606494748873 -87.01150751556267
test1 -65.61117216916192 -76.4788835339672
test2 -59.95182386187172 -70.79776566308769
test3 -58.647037763205915 -68.11630179996395
test4 -113.16109589554198 -123.9032396078485
test5 -71.83340082643538 -82.24169543495157
test6 -73.68340856588419 -82.90721109237543
test7 -79.90550421738304 -89.92471343331373
test8 -81.6128992908355 -89.80314749801677
test9 -36.96227048093464 -48.23983565552904
test10 -69.80416535184976 -79.21061991378649
test11 -65.63714438062654 -76.18763913944174
test12 -52.82901465530358 -62.86523791315812
test13 -63.3218399139128 -73.07632654907403
test14 -87.12288072437126 -97.25418298303664
test15 -79.67663072252935 -90.36567726482059
test16 -101.56385308338936 -113.02840693997432
test17 -91.32526799303074 -102.23129966122792
test18 -78.19590942433743 -88.48931311820778
test19 -75.85767018532594 -85.88252138795714
test20 -70.15228330591933 -78.76501688273919
test21 -85.26863198694679 -94.49289591493057
test22 -82.98818371450902 -93.43338734258118
test23 -64.40311759964534 -74.14940043397196
test24 -80.42357695251886 -91.81614799605497
test25 -70.37606868176553 -82.07432635965831
test26 -55.34504190620448 -64.83403371805578
test27 -63.56203016164643 -73.02737743672003
test28 -85.77787616040393 -96.29320658411568
test29 -62.44279963617685 -73.21736418869138
test30 -85.8619270825384 -97.66451930533707
test31 -75.51573063402103 -85.0713522157311
test32 -59.0761332356665 -69.31275747059166
test33 -60.08276750468145 -71.09684905405554
test34 -94.8223225913132 -104.30805401515143
test35 -60.65148456018157 -71.69421315114528
test36 -62.721825095539224 -73.46382891708951
test37 -76.05273308959173 -86.44691924099695
test38 -67.93126947383308 -78.94859619905628
test39 -85.40219556927443 -94.73188849599539
test40 -74.16841103170867 -84.35730378460424
test41 -70.83852742611766 -81.88501715763498
test42 -80.18750328231083 -91.2877832271938
test43 -64.54369566779948 -75.67659041989478
test44 -66.30241619849986 -75.44647515478931
test45 -76.37692056627847 -86.98340803502542
test46 -80.32621961958569 -91.23332139541738
test47 -60.83820269685074 -71.21310726991058
test48 -81.1188326609425 -91.74203123270655
test49 -103.52739183577526 -114.90662176314187
test50 -92.29995927056937 -102.30934386510734
test51 -83.67577895250896 -93.51784029864199
test52 -75.04772145832311 -84.33649010198148
