test0 -89.538177731336 -74.77784854391592
test1 -53.980359923862856 -50.65781602705147
test2 -74.83053014953745 -68.18634262871406
test3 -60.195164169515174 -55.96027633993861
test4 -75.48224011727461 -70.67075604226751
test5 -64.4513229538321 -59.932608987519885
test6 -62.17165379763588 -63.835451159901595
test7 -54.45561109224329 -52.13878682854921
test8 -62.23001107091036 -59.95414075876408
test9 -66.35988717837337 -56.093520355666925
test10 -52.832670051615395 -50.980629435302255
test11 -52.23062302905611 -50.14195400844069
test12 -69.08067214105094 -62.99878080784057
test13 -70.4798617589901 -63.08396713972708
test14 -75.27589171676662 -64.59627994204929
test15 -67.86415105329073 -64.75137186101333
test16 -66.25213814239392 -55.70901539666222
test17 -68.47131948054412 -58.0448256158905
test18 -76.51312068651389 -68.65994335458238
test19 -53.85698493076565 -53.000657102289765
test20 -64.23806294540476 -57.811576913146006
test21 -61.73602740561683 -58.60726955889419
test22 -45.78403087058793 -47.671548875827476
test23 -49.055358614638884 -45.415956756307686
test24 -66.84334968148367 -64.8366605375259
test25 -73.86490244334254 -66.7129114341808
test26 -52.95834820050746 -48.23436097639706
test27 -37.26514977704765 -36.37479894547454
test28 -24.869870439534555 -24.47787608336942
test29 -43.29141960958485 -42.77698393233653
test30 -57.03677655197366 -52.40446008822182
test31 -54.04884712714996 -51.32785746595506
test32 -56.26784134626117 -48.85646908150567
test33 -76.00872474226448 -67.7113255646639
test34 -65.62273157951364 -61.20819461664014
test35 -72.29001133913295 -67.03539480597493
test36 -59.87011502843215 -51.10672377832027
test37 -66.4814620447956 -57.394121276590056
test38 -35.51459181412478 -33.44953077550933
test39 -49.267379290077265 -51.0818966055677
test40 -37.37349341162697 -37.7415117775756
test41 -58.45849669599966 -52.98039055228958
test42 -44.83058026417011 -42.710554796262734
test43 -66.96002237087916 -60.30088014094482
test44 -37.80449676134047 -36.434253494149395
test45 -44.84158221639753 -44.055674698992675
test46 -42.43584367910297 -41.0417745818091
test47 -37.289378813078855 -36.71946618994292
test48 -64.70115757236816 -54.34686720017312
test49 -61.88083542108715 -55.62090187495322
test50 -64.50858239902968 -52.781612483137145
test51 -75.3412413873006 -66.53358711866389
test52 -54.547510095753516 -48.21590878812452
test53 -58.20896829114185 -54.32470345993498
test54 -63.093154804009814 -57.79861391410781
test55 -55.97271766106981 -51.021787173210775
test56 -66.70228070659454 -61.7515656394917
test57 -48.22429487029264 -47.29394487038286
test58 -67.20059695823976 -60.45602294252528
test59 -56.528481761598854 -50.77586263201113
test60 -93.2358003761618 -82.53014454341118
test61 -52.721163279138956 -41.98961998584811
test62 -61.176869241635586 -57.943452582611805
test63 -32.964307597557024 -32.41179768428613
test64 -39.87028840848414 -40.10816318095356
test65 -102.47464943314398 -88.63297161924643
test66 -73.77457730132537 -65.73446382186958
test67 -53.33687779642373 -54.14271518985853
test68 -71.5356329006159 -69.59610042142401
test69 -47.84988082285547 -43.79817135681189
test70 -53.984031974512575 -49.95709736238807
test71 -52.455197719509535 -47.630516382144826
test72 -37.69648363280157 -38.53474248290741
test73 -27.12348313460033 -26.59550565493621
test74 -53.63964816962676 -49.991636053276345
test75 -50.817954457664996 -47.161196047551
test76 -51.86675230992421 -51.74495475912046
test77 -51.488667418608514 -47.06472044357059
test78 -72.42291677374362 -65.50798354604493
test79 -65.69453123688233 -58.64175505306208
test80 -57.761676753464585 -54.196492878537654
test81 -51.72091008564763 -48.037339322927195
test82 -42.609194256236584 -40.78189679695045
test83 -70.74323002434019 -65.6560436319055
test84 -72.32362814885037 -68.47845919008638
test85 -44.57364670528121 -38.85911926203412
test86 -72.9241221930233 -69.00100671805707
test87 -55.062495616617156 -51.64219161809522
test88 -51.75838192347087 -49.73372352086538
test89 -44.186786948580384 -42.664552039400256
test90 -63.48140454785764 -57.620619349246866
test91 -42.52452947107252 -39.11590764215701
test92 -44.17703454333096 -42.60987225147724
test93 -60.53465395864749 -56.002091809502815
test94 -69.81643230270609 -62.13440522809067
test95 -69.51827335436516 -61.77184399305133
test96 -72.19219131814273 -69.05040588678114
test97 -68.01693095838635 -63.97631592880178
test98 -65.39243887194834 -58.41794015322894
test99 -59.348883505365 -56.394396191224374
test100 -43.01519204043222 -39.422176499000585
test101 -55.763147850901 -53.49838479906275
test102 -38.30094939932146 -39.5826775307819
test103 -55.12722782073323 -53.637772819765466
test104 -31.79903253985337 -32.716252424721
test105 -36.35897156106181 -38.34896672355214
test106 -52.457006914237155 -49.27766984078677
test107 -61.270178991108146 -56.02430109671955
test108 -61.96581031953746 -55.988224434730554
test109 -65.62640566296649 -62.61667022971001
test110 -58.903462847848694 -50.89549984561454
test111 -53.83734753997029 -49.530203396710576
test112 -46.79795961050041 -45.2549247922902
test113 -45.05176487314087 -47.856776614025854
test114 -37.76032764463576 -34.954365774376306
test115 -41.2905248476972 -38.635688549482296
test116 -29.166058696531866 -32.3964375850254
test117 -29.654704286042136 -32.268987788552494
test118 -47.372553108895914 -45.04846604298155
test119 -76.67919335250052 -65.05967986213408
test120 -62.892321087437594 -58.695133716792974
test121 -60.705197557392026 -58.1614053376575
test122 -37.14551022740336 -38.44471559568557
test123 -38.3863836390757 -38.18444436149391
test124 -34.624934411652916 -32.77096687432823
test125 -59.4627216261237 -52.67110953582042
test126 -67.41029167525178 -57.37442797883956
test127 -50.525935906647646 -49.99968963639055
test128 -72.67371015586413 -65.0528629500353
test129 -37.06512296303255 -31.761490574486427
test130 -78.45293740309656 -67.75374498944916
test131 -53.81217524488598 -49.11914988528257
test132 -70.34886976789316 -64.48595921031774
test133 -44.61814505761133 -42.34397192571122
test134 -95.47915015194656 -83.12148392792795
test135 -52.49577909540528 -52.04922872352236
test136 -89.75435777074944 -73.45147683206373
test137 -71.3297528460882 -62.139882484899566
test138 -65.98550140544627 -61.101752657007175
test139 -78.83916931128766 -70.80699076807856
test140 -61.427559963934 -57.36311743982319
test141 -78.61151476074404 -71.72325768145686
test142 -64.11479219853436 -57.61239507977954
test143 -63.59254269865079 -60.383909638858526
test144 -68.32889667658421 -63.328121520151626
test145 -63.80011039280086 -56.594292305774985
test146 -60.948576642932466 -57.850269582112766
test147 -70.5525570887459 -65.56088157953225
test148 -67.56687078805082 -64.21530270871133
test149 -65.23999135949474 -59.4424309877925
test150 -71.70019567892886 -65.39554070769287
test151 -75.11503677614252 -68.17054417728453
test152 -66.73659056484337 -59.65541495997222
test153 -73.61812781259141 -65.48996042725453
test154 -49.36255154902024 -45.78163186908567
test155 -55.90769463718593 -53.95179184464273
test156 -44.99055393777406 -44.069999712871116
test157 -43.73690921354699 -44.31567674216438
test158 -41.08939287036387 -45.00198527924541
test159 -45.15332201657856 -47.65232887892909
test160 -39.93883934504253 -37.221568578661135
test161 -39.0408239399951 -38.516606242008514
test162 -59.968247125349286 -53.95065797264181
test163 -60.04585464306174 -53.594612192731326
