test0 -0.1429120503931074 -0.12347140507314691
test1 -0.0862482977279484 -0.08503663357963376
test2 -0.1194719487557876 -0.11296573098564977
test3 -0.09615944246360186 -0.09348727979288185
test4 -0.12051417824417854 -0.11692606516812987
test5 -0.10294385027205522 -0.09982605439334691
test6 -0.0993011678509248 -0.10604005901318203
test7 -0.08701378076607114 -0.08739912129598792
test8 -0.09939624873211983 -0.09984910334456742
test9 -0.10597786462903969 -0.09370399757661119
test10 -0.0844143983440091 -0.08555565885595229
test11 -0.0834615407392647 -0.08421210928632661
test12 -0.11030918917099086 -0.1047052788452163
test13 -0.11254088197894418 -0.10484167973609715
test14 -0.12019045833216069 -0.10725433484368807
test15 -0.10837425304600856 -0.10750114955902745
test16 -0.10579454464090077 -0.09308666539524779
test17 -0.10934158336844746 -0.09681818307592494
test18 -0.12216022324224696 -0.11372946134787298
test19 -0.08605313903512979 -0.08877064362010856
test20 -0.10259585631786194 -0.09643726857163415
test21 -0.09860480708478292 -0.09770607882086324
test22 -0.07319215832890791 -0.08027758695975251
test23 -0.07839720521297977 -0.0766751105252439
test24 -0.1067511910849106 -0.10763682716451228
test25 -0.11793629904802572 -0.11061962712776108
test26 -0.0846221493208219 -0.08118357105814766
test27 -0.05960783570603212 -0.06228194318401847
test28 -0.03986571568019315 -0.04331231853628026
test29 -0.06922087912809616 -0.07248087794981473
test30 -0.09111940381316685 -0.08782245457615545
test31 -0.08635172427729287 -0.08611079126227139
test32 -0.08990306424188077 -0.08217039556645034
test33 -0.12135230908673122 -0.11221412514534279
test34 -0.10480734654598223 -0.10185783501198387
test35 -0.11542609780899227 -0.11113638634735423
test36 -0.09563642244195592 -0.08576596684463311
test37 -0.10617008112201631 -0.09577558106850859
test38 -0.05682405604069629 -0.057612225720532706
test39 -0.07873653385581747 -0.08570983783016572
test40 -0.059789820442262 -0.06444940129699717
test41 -0.09338683710221574 -0.0887472571816943
test42 -0.0716619033097885 -0.07236786632267922
test43 -0.10694197270053962 -0.10041023338591515
test44 -0.06047207315126002 -0.06236884201867099
test45 -0.07169130875888641 -0.07453432131487148
test46 -0.06785419250132918 -0.06971604530440345
test47 -0.0596590010210889 -0.06282435149863375
test48 -0.1033364618349708 -0.09092990683113555
test49 -0.09884402139385884 -0.09294229730292614
test50 -0.1030267793169628 -0.0884257095038663
test51 -0.12029005661474912 -0.11033670136693274
test52 -0.08715448131653147 -0.08114960898383572
test53 -0.09298713293900107 -0.09088157564669075
test54 -0.10077823999560565 -0.09642792433146496
test55 -0.08942425748614369 -0.08561323051463887
test56 -0.10652506769723402 -0.10271752733792994
test57 -0.07707844627510951 -0.0796811576400529
test58 -0.10730975213208183 -0.10064715313991712
test59 -0.09030421682537337 -0.08522127852985761
test60 -0.1487977618158851 -0.1358300972246127
test61 -0.08424000433653589 -0.07122958963960002
test62 -0.09772101230305452 -0.09664457647656377
test63 -0.05275484944748143 -0.05596208912071177
test64 -0.06376483873216898 -0.06822361513698638
test65 -0.16353454889384977 -0.14555925748560128
test66 -0.1177976207759599 -0.10907027516444145
test67 -0.08522649108023472 -0.09059384945700799
test68 -0.11422518745830246 -0.11521759384207542
test69 -0.07647997752398794 -0.07410819303929372
test70 -0.08625883095616871 -0.08392183174150603
test71 -0.08381352698174283 -0.0802127503078367
test72 -0.06030400148701176 -0.06572319739748878
test73 -0.043453696161975586 -0.04669388034211863
test74 -0.08570918502401526 -0.08398896074820072
test75 -0.08120452652339338 -0.07947014651983864
test76 -0.08287755721104872 -0.08676669173573259
test77 -0.08227585985339658 -0.07930955917768756
test78 -0.11564427378310427 -0.10870734703472351
test79 -0.10491022555386564 -0.09775866866117155
test80 -0.09228115380966528 -0.09067767324363274
test81 -0.08264478734116665 -0.08086276228071654
test82 -0.06812963622422785 -0.06929708565184
test83 -0.1129556680970154 -0.10894310053498657
test84 -0.11548294358760813 -0.11343330280044484
test85 -0.07125682447136228 -0.06623966960670202
test86 -0.11644367591209459 -0.1142817661543063
test87 -0.0879749688350131 -0.08660677015460294
test88 -0.08270168656915189 -0.08356707256902496
test89 -0.07064291782511134 -0.07230713688454671
test90 -0.10139080865377537 -0.09613932414023907
test91 -0.06799482375291177 -0.06664699451783918
test92 -0.07063420768909623 -0.07221907873206135
test93 -0.09669602453797665 -0.09355531766870229
test94 -0.11148418899310286 -0.10332994307231047
test95 -0.11101107849911784 -0.10274808546158454
test96 -0.1152698772109062 -0.114351041198546
test97 -0.10861832898788748 -0.10626299513393178
test98 -0.10444003608382957 -0.0974108355257357
test99 -0.09480855685289669 -0.09418566251929406
test100 -0.06878530933086324 -0.0671325630716808
test101 -0.0890950877729324 -0.08956581452511614
test102 -0.06125879434898707 -0.06738346574090315
test103 -0.08807358607307947 -0.08978650774677988
test104 -0.05091129472120315 -0.05645962223974266
test105 -0.05816965259302265 -0.0654323172996385
test106 -0.08381903071715158 -0.08283665161219744
test107 -0.09786824327517252 -0.09359839615136423
test108 -0.09897599946684466 -0.09353176391104512
test109 -0.10480866540288503 -0.10409336306756245
test110 -0.09409617871212106 -0.08541642738033772
test111 -0.086018022575999 -0.0832411778215203
test112 -0.07480017157581642 -0.07642753050910756
test113 -0.07202672918184305 -0.0805817997395053
test114 -0.06039295340509909 -0.06001426919569042
test115 -0.06603331194216366 -0.06588111812538955
test116 -0.046712020223935724 -0.05593629931114208
test117 -0.047488185854916765 -0.055738949489395395
test118 -0.07571079157479232 -0.07610338335622657
test119 -0.12242305280906862 -0.10798480879077488
test120 -0.10045358677169247 -0.09784571867434977
test121 -0.09695857918006823 -0.09700002478537328
test122 -0.05940574888590788 -0.06558104502683193
test123 -0.061403902655939646 -0.06516609595382761
test124 -0.05540174040008594 -0.05654323090887203
test125 -0.09499129222584202 -0.08825100157285704
test126 -0.10764717637185583 -0.09574774982657175
test127 -0.08074186910533854 -0.08399501197000347
test128 -0.11603490383019732 -0.10797927478904512
test129 -0.05928934761173821 -0.05492343603273753
test130 -0.12524421596206992 -0.11228302699382198
test131 -0.08598228653998774 -0.08259065957726364
test132 -0.11234014647529023 -0.10707567515380845
test133 -0.07132947467400186 -0.07178724524629843
test134 -0.15238603615517832 -0.13676957673929735
test135 -0.08388729822593177 -0.08725475050222542
test136 -0.1432607231151053 -0.12136171820937136
test137 -0.1138985436099631 -0.10334620249545878
test138 -0.10537956206908916 -0.10168623341913019
test139 -0.12585157912823774 -0.11716659721088263
test140 -0.09811487978309685 -0.09572798821847073
test141 -0.12550231331493933 -0.1186110361295789
test142 -0.10240691562908921 -0.09612037085689451
test143 -0.10157005500077787 -0.10053648941163829
test144 -0.10912173631119515 -0.10522084484996697
test145 -0.10189745348688461 -0.09449425109690424
test146 -0.09734854185012409 -0.09649691033880003
test147 -0.11265389952851024 -0.10878427806559898
test148 -0.10790448925503426 -0.1066484850557714
test149 -0.10419187474617786 -0.09903846479720357
test150 -0.11449680976683396 -0.10852270951281184
test151 -0.11992395677494017 -0.1129528419114223
test152 -0.10657503677170155 -0.09937943342504241
test153 -0.11754349080307236 -0.1086788748929024
test154 -0.07889536300953637 -0.07727075960163177
test155 -0.08931452514389093 -0.090285987426995
test156 -0.07192377507456627 -0.07453787196692474
test157 -0.06993082987099797 -0.07493739271694722
test158 -0.06570342324084777 -0.07602309055297951
test159 -0.07218874403186248 -0.08025182579515899
test160 -0.06387626293079052 -0.06362616449229108
test161 -0.06245367277833225 -0.06569391664196189
test162 -0.09579519427475702 -0.09028779352941285
test163 -0.09591374005604791 -0.08972189113981699
test164 -0.10349329506999538 -0.09618248489110215
test165 -0.08140281929006221 -0.07535529421417664
test166 -0.10506468900105403 -0.09594890263973355
test167 -0.07808492577881054 -0.08195578067498843
test168 -0.10734931398695835 -0.10103701739330972
test169 -0.08609299497457812 -0.0792570226787177
test170 -0.07816169349617041 -0.07842613804260168
test171 -0.07798334300581189 -0.07924446014111197
test172 -0.0892238854843157 -0.09179588361516267
test173 -0.08049918073091078 -0.0885692870341046
test174 -0.12526747226695534 -0.11949347851081882
test175 -0.05776203487295106 -0.055057644507670034
test176 -0.07956396712582148 -0.07865092603719859
test177 -0.06360609959898511 -0.0640692503145317
test178 -0.06184523689663024 -0.06759339594401581
test179 -0.1046681562170022 -0.10558018500366018
test180 -0.06563130536680717 -0.0709670743489994
test181 -0.09697001594898325 -0.09368486975375845
test182 -0.08381972344993471 -0.07735476745718017
test183 -0.09776346771498368 -0.09080945388123496
test184 -0.09116393302805648 -0.08918960839605461
test185 -0.08738742634207597 -0.08677578734611302
test186 -0.10747183330502708 -0.10407110266588404
test187 -0.11532272247094966 -0.10642114112746981
test188 -0.10662243367205804 -0.0954086778012595
test189 -0.09116149600073697 -0.08639626540957579
test190 -0.10668315440562992 -0.09931822657129885
test191 -0.0993827164898562 -0.09926753043548331
test192 -0.10394232914291024 -0.10032685512098283
test193 -0.08991519236258227 -0.0860362708938851
test194 -0.08699103648906714 -0.08463787923309951
test195 -0.07474497432517069 -0.08261280188355613
test196 -0.10839474585689857 -0.10152179358169633
test197 -0.14847594322499447 -0.1408207256049252
test198 -0.11213481808881909 -0.111467272918361
test199 -0.12962484639216143 -0.12828201730728495
test200 -0.1009134900460964 -0.10225130082358191
test201 -0.10313893902903715 -0.09190528868765568
test202 -0.10676618863890042 -0.10186356280095765
test203 -0.10215930557811248 -0.09704899465651806
test204 -0.11555337450491265 -0.10508887136820988
test205 -0.09733213735704282 -0.09419501186306434
test206 -0.08807574842271038 -0.08880961644791796
test207 -0.12628418724263213 -0.11518834597698913
test208 -0.09037856352215101 -0.08329783311745587
test209 -0.10118822840595953 -0.09947251775122368
test210 -0.06989683954382997 -0.07134534637135914
test211 -0.059026162791028014 -0.0596309286189296
test212 -0.1270287191872228 -0.11736294573186967
test213 -0.10154476137998358 -0.09879318869656117
test214 -0.08098702030682148 -0.08067855321304762
test215 -0.09556411859819036 -0.08950658528242172
test216 -0.11369992118113714 -0.10709499869210504
test217 -0.11547899108150261 -0.11351644995529853
test218 -0.09932995332799521 -0.09337271819256898
test219 -0.10613314400079332 -0.09788135727649205
test220 -0.06782955794965062 -0.07040850550926336
test221 -0.10734248114668787 -0.10506424510118961
test222 -0.1001779159901588 -0.0980249575196126
test223 -0.05554907825307964 -0.06253907458554409
test224 -0.09361318812327113 -0.08841147690262119
test225 -0.08500616464044697 -0.08806616882526441
test226 -0.08813918161105505 -0.08858134577825183
test227 -0.053632584394804894 -0.05900593538575549
test228 -0.0778036594531244 -0.07816175529534064
test229 -0.08149303616175985 -0.07984919057443562
test230 -0.07175406216794045 -0.06902382151062625
test231 -0.0752024329263179 -0.0744350469099686
test232 -0.10568690535721714 -0.10141221774769349
test233 -0.09924839704473243 -0.09889843243293228
test234 -0.13487113145900764 -0.11325860554717337
test235 -0.11793137724968972 -0.10200794307742456
test236 -0.12725832787884883 -0.11529136483522961
test237 -0.12876598719147125 -0.11886161435811005
test238 -0.1378809062379247 -0.12866550968743695
test239 -0.10938173674698248 -0.10565387559951489
test240 -0.08025776653292382 -0.07863140265274637
test241 -0.11254225137166429 -0.11262050946099578
test242 -0.08128573826027718 -0.07591975389092909
test243 -0.10861301059317441 -0.09809139203582617
test244 -0.10417481965895092 -0.10658179884021024
test245 -0.07634154523628922 -0.08451232687013999
test246 -0.14057492006531902 -0.1244682567213573
test247 -0.13892867661219555 -0.12084848215546629
test248 -0.10401044197682552 -0.1014697076509492
test249 -0.09594119939835366 -0.09266163849959241
test250 -0.07977968540087943 -0.07927059384337554
test251 -0.08460471750292697 -0.0838868815927043
test252 -0.12698739054091845 -0.11273860153892201
test253 -0.09338402484010544 -0.08863249456986466
test254 -0.10157673508666676 -0.10010877573560606
test255 -0.06462912246023222 -0.06988503361014864
test256 -0.08625478107400397 -0.09103081204266061
test257 -0.08024506478695059 -0.07767439073820981
test258 -0.08599111069810306 -0.0834958818157503
test259 -0.08624339017728744 -0.08510482869006353
test260 -0.09768694740888861 -0.09404380180808403
test261 -0.06869418892996748 -0.07547248228607373
test262 -0.05806008983704203 -0.0640604332386232
test263 -0.102243004480016 -0.10613787575296385
test264 -0.08131324162202702 -0.08446422604141901
test265 -0.09313506374908798 -0.08459531662867903
test266 -0.09440303186372034 -0.09300991799433689
test267 -0.07283807117906349 -0.07986876023865364
test268 -0.05712509918689079 -0.06082765820671909
test269 -0.06591711285629742 -0.06632505082902185
test270 -0.08058688916804613 -0.0785036332224962
test271 -0.10051357455097332 -0.09467622326504
test272 -0.10691209938713087 -0.10011075927180002
test273 -0.08959866927560256 -0.09392938617436641
test274 -0.10953163658712128 -0.10274495659231775
test275 -0.13659081150774455 -0.12207839727095404
test276 -0.11728041114288601 -0.10590181000583243
test277 -0.13694637051905545 -0.12258213621664993
test278 -0.07670604768692613 -0.08348607444720813
test279 -0.09771414344692175 -0.0970925078409266
