vdw,elec,user,dyna,dcd,time,temp,tot,energy,volume,pressi,presse,path,title
1949.65703,-3720.54343,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.0,126.2723,-850.0973,-3108.0656,68921.0,19969.90405,6540.00496,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
170.58055,-7735.91841,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,513.21364,-847.81831,10024.97031,68921.0,4760.18403,-16.1352,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
170.58055,-7735.91841,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,513.19844,-848.0901,10024.97031,68921.0,4760.00377,-16.1352,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
220.52954,-7863.61589,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,526.9652,-848.52063,10271.57431,68921.0,3299.37312,1156.74774,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
220.52954,-7863.61589,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,526.96519,-848.52066,10271.57431,68921.0,3299.3731,1156.74774,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
315.91593,-7874.47494,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,519.51849,-847.12879,10137.02246,68921.0,3139.75631,1512.05063,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
315.91593,-7874.47494,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,519.51849,-847.12881,10137.02246,68921.0,3139.7563,1512.05063,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
314.30942,-7846.63415,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,524.39716,-847.43775,10224.57057,68921.0,4052.77529,1037.18786,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
314.30942,-7846.63415,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,109.36581,-8268.91975,10224.57057,68921.0,-869.55719,1037.18786,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
-2.63656,-10094.52855,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,280.55177,-8268.61765,13285.37087,68921.0,-3807.95448,-2917.06472,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
-2.63656,-10094.52855,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,280.55175,-8268.61791,13285.37087,68921.0,-3807.95465,-2917.06472,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
396.06165,-10748.62794,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,301.29196,-8268.92238,13656.54626,68921.0,547.27064,-2983.00944,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
396.06165,-10748.62794,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,301.29195,-8268.92253,13656.54626,68921.0,547.27054,-2983.00944,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
426.7803,-10945.57879,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,309.13063,-8268.86145,13796.6545,68921.0,2011.88841,-2080.97776,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
426.7803,-10945.57879,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,309.13063,-8268.86157,13796.6545,68921.0,2011.88833,-2080.97776,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
433.55865,-10930.06118,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.8,309.22284,-8268.68434,13798.12622,68921.0,868.99791,-3627.91014,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
433.55865,-10930.06118,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.8,117.9144,-11689.6117,13798.12622,68921.0,-1399.94808,-3627.91014,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
525.81005,-12605.70323,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.9,219.43556,-11689.33746,15613.22673,68921.0,-3067.93301,-3379.10852,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
525.81005,-12605.70323,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.9,219.43556,-11689.33752,15613.22673,68921.0,-3067.93305,-3379.10852,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
882.21204,-13259.04559,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.0,234.46955,-11689.18433,15881.90736,68921.0,-2171.79861,-4267.20883,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
882.21204,-13259.04559,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.0,234.46953,-11689.18458,15881.90736,68921.0,-2171.79878,-4267.20883,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
687.44723,-13099.61015,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.1,239.46335,-11689.20521,15971.22621,68921.0,-2960.55527,-3500.10342,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
687.44723,-13099.61015,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.1,239.46335,-11689.2053,15971.22621,68921.0,-2960.55533,-3500.10342,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
714.45948,-13126.19502,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.2,241.83655,-11689.29911,16013.75693,68921.0,-2584.48687,-4322.05386,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
714.45948,-13126.19502,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.2,127.72326,-13729.84311,16013.75693,68921.0,-3937.88718,-4322.05386,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
871.22607,-14409.15584,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.3,194.04713,-13729.39252,17199.29248,68921.0,-3885.79252,-3152.55886,/home/boittier/pcbach/sims3/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims3_mdcm_water_k350_dynamics.log
