,r,g(r)
0.050505050505050504,0.050505050505050504,0.0
0.15151515151515152,0.15151515151515152,0.0
0.25252525252525254,0.25252525252525254,0.0
0.35353535353535354,0.35353535353535354,0.0
0.4545454545454546,0.4545454545454546,0.0
0.5555555555555556,0.5555555555555556,0.0
0.6565656565656566,0.6565656565656566,0.0
0.7575757575757576,0.7575757575757576,0.0
0.8585858585858586,0.8585858585858586,0.0
0.9595959595959596,0.9595959595959596,0.0
1.0606060606060606,1.0606060606060606,0.0
1.1616161616161618,1.1616161616161618,0.0
1.2626262626262625,1.2626262626262625,0.0
1.3636363636363638,1.3636363636363638,0.0
1.4646464646464645,1.4646464646464645,0.0
1.5656565656565657,1.5656565656565657,0.0
1.6666666666666665,1.6666666666666665,0.0
1.7676767676767677,1.7676767676767677,0.0
1.8686868686868685,1.8686868686868685,0.0
1.9696969696969697,1.9696969696969697,0.0
2.070707070707071,2.070707070707071,0.0
2.1717171717171717,2.1717171717171717,0.0
2.2727272727272725,2.2727272727272725,0.0
2.3737373737373737,2.3737373737373737,3.809196736391977e-05
2.474747474747475,2.474747474747475,0.08220202363817229
2.5757575757575757,2.5757575757575757,1.9447169435199732
2.6767676767676765,2.6767676767676765,4.5629047650580725
2.7777777777777777,2.7777777777777777,3.2360432929709795
2.878787878787879,2.878787878787879,1.4266871746442138
2.9797979797979797,2.9797979797979797,0.6665555930301841
3.0808080808080804,3.0808080808080804,0.4580341430728489
3.1818181818181817,3.1818181818181817,0.44338093991644867
3.282828282828283,3.282828282828283,0.4965325221114342
3.383838383838384,3.383838383838384,0.5822761007984087
3.484848484848485,3.484848484848485,0.6890545944443803
3.5858585858585856,3.5858585858585856,0.8135910292375494
3.686868686868687,3.686868686868687,0.9423891527290928
3.787878787878788,3.787878787878788,1.0746157653851445
3.888888888888889,3.888888888888889,1.193161901157032
3.98989898989899,3.98989898989899,1.2941736078280266
4.090909090909091,4.090909090909091,1.3681101216629632
4.191919191919192,4.191919191919192,1.407037388110498
4.292929292929292,4.292929292929292,1.4044722991178664
4.3939393939393945,4.3939393939393945,1.3631384850826194
4.494949494949495,4.494949494949495,1.293723176454621
4.595959595959595,4.595959595959595,1.2019648968762444
4.696969696969697,4.696969696969697,1.1095415397070676
4.797979797979798,4.797979797979798,1.0250261428387155
4.8989898989899,4.8989898989899,0.9577714213621541
5.0,5.0,0.9105987696757555
5.1010101010101,5.1010101010101,0.8798830079345348
5.202020202020202,5.202020202020202,0.8579797474342785
5.303030303030303,5.303030303030303,0.8361946280296175
5.404040404040404,5.404040404040404,0.8166108290441358
5.505050505050505,5.505050505050505,0.8145425814876242
5.6060606060606055,5.6060606060606055,0.8345396545568119
5.707070707070708,5.707070707070708,0.8737781160562635
5.808080808080808,5.808080808080808,0.9249939909107807
5.909090909090908,5.909090909090908,0.9789881555496895
6.01010101010101,6.01010101010101,1.033442706982753
6.111111111111111,6.111111111111111,1.0797891754093019
6.212121212121212,6.212121212121212,1.115914033740257
6.313131313131313,6.313131313131313,1.1411785394955347
6.4141414141414135,6.4141414141414135,1.1515564310748327
6.515151515151516,6.515151515151516,1.1479040825926254
6.616161616161616,6.616161616161616,1.1349393653641133
6.717171717171717,6.717171717171717,1.1111606520826418
6.818181818181818,6.818181818181818,1.08331723545908
6.919191919191919,6.919191919191919,1.054805586880577
7.020202020202021,7.020202020202021,1.0281070082234716
7.121212121212121,7.121212121212121,1.0042148780687143
7.222222222222221,7.222222222222221,0.9889815596494848
7.3232323232323235,7.3232323232323235,0.978808941005052
7.424242424242424,7.424242424242424,0.9752150255658485
7.525252525252525,7.525252525252525,0.9785186916136356
7.626262626262626,7.626262626262626,0.9855131995322128
7.727272727272727,7.727272727272727,0.9949003974216292
7.828282828282829,7.828282828282829,1.0049107470636947
7.929292929292929,7.929292929292929,1.0158324380369919
8.030303030303031,8.030303030303031,1.0243922714621603
8.131313131313131,8.131313131313131,1.0320634840848315
8.232323232323232,8.232323232323232,1.0363135292755292
8.333333333333332,8.333333333333332,1.038624127778008
8.434343434343434,8.434343434343434,1.0380344540894155
8.535353535353536,8.535353535353536,1.0348223420508995
8.636363636363637,8.636363636363637,1.028959464641956
8.737373737373737,8.737373737373737,1.021804645025117
8.838383838383837,8.838383838383837,1.014421032270655
8.93939393939394,8.93939393939394,1.0074065052922865
9.04040404040404,9.04040404040404,1.0007537402732367
9.141414141414142,9.141414141414142,0.9946387136354601
9.242424242424242,9.242424242424242,0.9914413319871969
9.343434343434343,9.343434343434343,0.9904743505025568
9.444444444444445,9.444444444444445,0.9919888685978135
9.545454545454545,9.545454545454545,0.9947727276969074
9.646464646464647,9.646464646464647,0.9994131371265667
9.747474747474747,9.747474747474747,1.0058055981095275
9.848484848484848,9.848484848484848,1.0116269452029478
9.94949494949495,9.94949494949495,1.018717160952048
