vdw,elec,user,dyna,dcd,time,temp,tot,energy,volume,pressi,presse,path,title
2089.50513,-19820.06947,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.0,125.65649,-19621.32496,21868.28148,68921.0,-2117.1601,-3523.23539,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1904.5947,-18879.38331,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,61.66436,-19618.38646,20721.05242,68921.0,-3065.94037,-3363.7654,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1904.5947,-18879.38331,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,61.64313,-19618.76612,20721.05242,68921.0,-3066.19218,-3363.7654,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1914.84378,-18911.03597,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,56.45923,-19617.90111,20627.4902,68921.0,-3851.07335,-2870.06104,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1914.84378,-18911.03597,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,56.45922,-19617.9012,20627.4902,68921.0,-3851.07341,-2870.06104,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1949.57946,-19029.11552,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,66.2356,-19619.33705,20803.74468,68921.0,-4054.71513,-2848.63203,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1949.57946,-19029.11552,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,66.23559,-19619.33719,20803.74468,68921.0,-4054.71522,-2848.63203,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1955.41123,-19022.18465,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,69.03781,-19619.64639,20854.16248,68921.0,-3853.66178,-2464.43219,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1955.41123,-19022.18465,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,131.29188,-18506.43542,20854.16248,68921.0,-3115.31943,-2464.43219,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1876.87288,-18541.94688,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,96.0317,-18504.64725,20221.8609,68921.0,-3190.67312,-2769.8967,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1876.87288,-18541.94688,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,96.03169,-18504.64741,20221.8609,68921.0,-3190.67322,-2769.8967,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1811.73198,-18467.91018,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,89.89695,-18503.51138,20111.02503,68921.0,-3279.3232,-3050.53803,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1811.73198,-18467.91018,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,89.89692,-18503.51178,20111.02503,68921.0,-3279.32346,-3050.53803,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1916.47425,-18629.99097,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,99.42485,-18504.73557,20282.62465,68921.0,-2411.82971,-3151.76069,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1916.47425,-18629.99097,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,99.42483,-18504.73586,20282.62465,68921.0,-2411.8299,-3151.76069,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
1956.4657,-18693.16412,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.8,106.23918,-18505.56182,20405.30311,68921.0,-2051.53666,-2213.16381,/home/boittier/pcbach/sims4/mdcm/water/k289/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k289_dynamics.log
