vdw,elec,user,dyna,dcd,time,temp,tot,energy,volume,pressi,presse,path,title
4072.98373,-25088.5127,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.0,123.50265,-22717.38663,24925.82876,68921.0,-2776.73652,-4076.6254,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3807.17768,-24077.2466,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,60.09396,-22714.47139,23789.05589,68921.0,-4687.78185,-3942.40491,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3807.17768,-24077.2466,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,60.08486,-22714.63408,23789.05589,68921.0,-4687.88975,-3942.40491,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3821.65274,-24173.00543,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,67.74389,-22715.35184,23926.73036,68921.0,-4387.92927,-2948.11486,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3821.65274,-24173.00543,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,67.74389,-22715.35186,23926.73036,68921.0,-4387.92929,-2948.11486,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3838.25643,-24199.44088,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,60.2095,-22713.8399,23790.49039,68921.0,-3671.76835,-3531.48563,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3838.25643,-24199.44088,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,60.20949,-22713.83998,23790.49039,68921.0,-3671.76841,-3531.48563,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3906.83617,-24302.6079,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,67.39745,-22714.70443,23919.88802,68921.0,-2734.51527,-3493.62982,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3906.83617,-24302.6079,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,132.28957,-21554.32052,23919.88802,68921.0,-1964.88524,-3493.62982,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3711.51714,-23699.34129,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,97.49037,-21552.56566,23295.86288,68921.0,-4565.60658,-4300.92173,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3711.51714,-23699.34129,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,97.49036,-21552.56574,23295.86288,68921.0,-4565.60663,-4300.92173,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3766.40283,-23814.47324,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,104.13418,-21553.34922,23415.44936,68921.0,-4688.53217,-2749.32863,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3766.40283,-23814.47324,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,104.13418,-21553.34926,23415.44936,68921.0,-4688.53219,-2749.32863,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3767.49568,-23797.14904,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,97.25281,-21552.15946,23291.20883,68921.0,-2867.97145,-3178.99154,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3767.49568,-23797.14904,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,97.25281,-21552.1595,23291.20883,68921.0,-2867.97148,-3178.99154,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3833.06894,-23911.76402,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.8,107.29218,-21553.1794,23471.75009,68921.0,-1915.23754,-4215.36011,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3833.06894,-23911.76402,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.8,128.23385,-21178.70589,23471.75009,68921.0,-1666.86624,-4215.36011,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3774.09477,-23753.59898,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.9,113.12446,-21177.60845,23200.47052,68921.0,-3433.48502,-2686.71241,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3774.09477,-23753.59898,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.9,113.12446,-21177.60847,23200.47052,68921.0,-3433.48504,-2686.71241,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3753.67555,-23750.60806,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.0,120.12091,-21178.39637,23326.36699,68921.0,-4800.79517,-3325.83976,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3753.67555,-23750.60806,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.0,120.1209,-21178.39652,23326.36699,68921.0,-4800.79527,-3325.83976,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3789.76584,-23793.62012,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.1,115.68437,-21177.5324,23246.17008,68921.0,-3386.05533,-3793.49788,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3789.76584,-23793.62012,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.1,115.68437,-21177.53246,23246.17008,68921.0,-3386.05536,-3793.49788,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3862.96775,-23885.6206,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.2,122.27328,-21178.26436,23364.72312,68921.0,-1353.78893,-2355.511,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3862.96775,-23885.6206,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.2,136.83194,-20917.93025,23364.72312,68921.0,-1181.12112,-2355.511,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3772.52185,-23724.25574,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.3,124.57236,-20917.00826,23144.57867,68921.0,-3646.55881,-2695.35594,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3772.52185,-23724.25574,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.3,124.57236,-20917.00827,23144.57867,68921.0,-3646.55881,-2695.35594,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3732.34691,-23707.95175,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.4,128.23188,-20917.46596,23210.47492,68921.0,-5206.05654,-3401.63443,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3732.34691,-23707.95175,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.4,128.23188,-20917.46605,23210.47492,68921.0,-5206.0566,-3401.63443,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3743.46897,-23700.83738,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.5,125.80821,-20916.9363,23166.60572,68921.0,-3317.85533,-2470.13152,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3743.46897,-23700.83738,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.5,125.8082,-20916.93639,23166.60572,68921.0,-3317.85539,-2470.13152,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3850.70577,-23818.53952,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.6,130.25928,-20917.41779,23246.68019,68921.0,-1159.30378,-3570.6961,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3850.70577,-23818.53952,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.6,151.33085,-20540.62161,23246.68019,68921.0,-909.39196,-3570.6961,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3691.22213,-23495.2984,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.7,135.13568,-20539.67719,22956.13802,68921.0,-2845.61372,-2630.59989,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3691.22213,-23495.2984,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.7,135.13567,-20539.6773,22956.13802,68921.0,-2845.61379,-2630.59989,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3716.69831,-23620.18455,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.8,141.14474,-20540.25413,23064.16743,68921.0,-4762.18332,-1931.43112,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
3716.69831,-23620.18455,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,1.8,141.14473,-20540.25428,23064.16743,68921.0,-4762.18342,-1931.43112,/home/boittier/pcbach/sims4/kmdcm/water/k300/dynamics.log,_home_boittier_pcbach_sims4_kmdcm_water_k300_dynamics.log
