vdw,elec,user,dyna,dcd,time,temp,tot,energy,volume,pressi,presse,path,title
2089.50513,-19820.06947,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.0,125.05048,-19632.16159,21868.28148,68921.0,-2124.34755,-3523.23539,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1946.70613,-18913.87379,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,61.82507,-19629.16614,20734.70589,68921.0,-2366.63236,-3362.35408,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1946.70613,-18913.87379,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.1,61.81741,-19629.30311,20734.70589,68921.0,-2366.72321,-3362.35408,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1878.11039,-18876.10685,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,57.11111,-19628.44733,20649.69319,68921.0,-3235.48,-3387.37203,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1878.11039,-18876.10685,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.2,57.1111,-19628.44744,20649.69319,68921.0,-3235.48007,-3387.37203,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1930.59843,-18971.64275,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,66.4093,-19629.9499,20817.46357,68921.0,-3499.70077,-2729.87548,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1930.59843,-18971.64275,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.3,66.40929,-19629.94996,20817.46357,68921.0,-3499.70081,-2729.87548,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1948.52097,-19014.37363,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,67.5614,-19630.2059,20838.32121,68921.0,-3973.80838,-2725.21914,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1948.52097,-19014.37363,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.4,131.01785,-18495.49432,20838.32121,68921.0,-3221.20564,-2725.21914,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1824.99188,-18501.10995,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,96.40781,-18493.67543,20217.61458,68921.0,-3136.57501,-3083.65904,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1824.99188,-18501.10995,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.5,96.4078,-18493.67553,20217.61458,68921.0,-3136.57507,-3083.65904,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1806.56961,-18456.20187,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,90.56144,-18492.64808,20112.04397,68921.0,-2886.08922,-3584.01478,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1806.56961,-18456.20187,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.6,90.56142,-18492.64839,20112.04397,68921.0,-2886.08942,-3584.01478,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1805.4679,-18527.2608,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,98.45168,-18493.65257,20254.13976,68921.0,-2559.03403,-2856.66917,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1805.4679,-18527.2608,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.7,98.45167,-18493.65276,20254.13976,68921.0,-2559.03416,-2856.66917,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1899.49973,-18643.66715,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.8,105.805,-18494.62795,20386.60526,68921.0,-2228.61046,-3098.29372,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1899.49973,-18643.66715,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.8,130.70331,-18049.40287,20386.60526,68921.0,-1933.31286,-3098.29372,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
1853.18684,-18384.39533,0.0,0: DYNA STRT VERL,water.2000.heat.dcd,0.9,111.93214,-18048.22194,20049.76321,68921.0,-3143.33658,-4124.40614,/home/boittier/pcbach/sims4/mdcm/water/k350/dynamics.log,_home_boittier_pcbach_sims4_mdcm_water_k350_dynamics.log
