,rmse,pkl,class,alpha,uuid,l2,type
0,0.8497566861512865,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_65_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
1,1.116702011071933,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_55_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
2,0.6285116233568001,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_26_8.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
3,1.0338545749175567,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_28_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
4,1.04352547112748,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_43_6.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
5,0.5181522586684139,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_6_8.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
6,0.8771334699397503,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_18_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
7,1.040193655296601,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_24_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
8,0.9430497206344736,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_27_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
9,0.5396252205590585,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_30_5.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
10,0.8988517922407425,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_23_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
11,0.8102152837924866,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_16_4.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
12,0.8141864211018075,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_50_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
13,1.1003794099158937,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_20_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
14,0.685267073284221,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_68_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
15,0.5631053322269282,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_16_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
16,0.9229801802456246,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_28_4.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
17,0.8550612688398671,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_64_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
18,0.5860168675340394,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_57_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
19,1.1755276512977575,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_7_2.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
20,1.1214820498956068,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_48_0.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
21,4.088751971330669,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_19_4.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
22,1.928576432072517,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_15_3.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
23,0.6197413523365746,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_2_3.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
24,0.8473605952353289,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_48_6.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
25,0.7741649005200991,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_15_1.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
26,0.8985140565254139,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_6_4.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
27,0.751496996479476,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_11_3.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
28,0.5889971340619173,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_48_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
29,0.547199677556452,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_47_1.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
30,0.5908613712789431,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_6_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
31,0.8392378688387777,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_42_7.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
32,1.748058292053599,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_51_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
33,0.6087113683913097,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_42_6.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
34,0.7593554369566824,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_28_7.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
35,0.6170705323689678,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_30_6.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
36,0.705718967642564,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_48_2.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
37,0.8316232141539498,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_4_1.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
38,0.7205884053469799,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_20_2.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
39,0.9172840829160671,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_18_5.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
40,0.6767989100279642,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_14_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
41,0.5904924745436697,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_11_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
42,0.892576369075288,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_0_6.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
43,1.0474430084667496,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_54_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
44,0.7376389165007999,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_46_6.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
45,0.7118714432805038,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_7_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
46,0.8611127769850424,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_5_6.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
47,0.7358418610159787,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_49_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
48,0.7159169655116026,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_35_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
49,0.8515193061598705,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_40_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
50,0.7104388355386626,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_1_5.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
51,3.5142100198544832,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_45_3.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
52,0.7813552268915209,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_30_3.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
53,0.55146207458237,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_41_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
54,0.6448777253921427,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_49_5.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
55,0.6718834278532224,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_30_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
56,0.7077972657071444,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_5_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
57,0.8154953991388333,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_31_1.xyz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
58,0.5580481299677492,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_15_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
59,1.1448317946871096,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_21_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
60,0.6752433176034316,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/test_nms_16_6.xyz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,nms
61,0.5501785372720511,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_52_dcm_pbe0_adz_esp.pkl,train,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
62,0.9117966774960857,pkls/7a9a4991-b090-4cf2-abd2-8487850f144d/gaussian_47_dcm_pbe0_adz_esp.pkl,test,0.0,7a9a4991-b090-4cf2-abd2-8487850f144d,0.0,scan
