,rmse,pkl,class,alpha,uuid,l2,type
0,0.8539507213277573,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_65_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
1,1.1072838292230038,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_55_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
2,69.02209169984103,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_26_8.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
3,1.0363318852660521,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_28_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
4,1.0283492643040615,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_43_6.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
5,0.5175593752290203,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_6_8.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
6,0.8753272187730115,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_18_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
7,1.040938000196034,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_24_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
8,0.959527238944442,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_27_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
9,0.5775770611194443,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_30_5.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
10,0.9020166111382681,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_23_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
11,0.8046137481492329,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_16_4.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
12,0.8120102855337746,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_50_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
13,1.103973531154751,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_20_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
14,0.687879557916259,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_68_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
15,0.5677286278506736,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_16_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
16,1.686160447270124,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_28_4.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
17,0.8480104831492139,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_64_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
18,0.5878705887420775,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_57_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
19,1.157858067276187,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_7_2.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
20,1.339403312771022,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_48_0.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
21,29.09570832202674,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_19_4.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
22,3.9916032172182883,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_15_3.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
23,0.6182968211603791,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_2_3.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
24,0.8429437092038771,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_48_6.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
25,0.8257990171936821,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_15_1.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
26,0.8931494952516739,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_6_4.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
27,0.7576083818642415,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_11_3.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
28,0.5913289316729259,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_48_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
29,0.5585975609079871,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_47_1.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
30,0.5882354321553381,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_6_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
31,1.022593463571879,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_42_7.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
32,1.7690165694417141,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_51_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
33,0.6091770000480122,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_42_6.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
34,0.7605389137196883,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_28_7.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
35,0.6204903203450378,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_30_6.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
36,0.708133834456946,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_48_2.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
37,0.8366865925788416,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_4_1.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
38,0.7146662614419882,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_20_2.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
39,0.9132399393079416,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_18_5.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
40,0.6755574293702132,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_14_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
41,0.5939073805277629,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_11_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
42,0.8835005200626465,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_0_6.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
43,1.048489682604976,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_54_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
44,0.7348090926526336,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_46_6.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
45,0.7241690609699389,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_7_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
46,0.8625091508515933,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_5_6.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
47,0.7347093391561882,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_49_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
48,0.7183424259539486,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_35_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
49,0.8510799313890429,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_40_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
50,0.736691847156679,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_1_5.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
51,7.578532595687361,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_45_3.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
52,0.7807617901412381,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_30_3.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
53,0.5509049509014474,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_41_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
54,0.6711405438873994,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_49_5.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
55,0.6658016154861912,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_30_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
56,0.6942248063494616,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_5_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
57,0.8181700403066223,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_31_1.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
58,0.5577587931207381,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_15_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
59,1.1532273475528128,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_21_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
60,0.6719689462974383,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_16_6.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
61,0.5437971638023152,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_52_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
62,0.9100046513121882,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_47_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
63,20.5509490639497,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_41_8.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
64,1.2121326592872073,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_4_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
65,1.057887378587438,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_6_6.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
66,0.6035859002563777,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_45_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
67,0.6950329837353414,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_38_0.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
68,0.6448732633887713,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_58_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
69,0.7818042248405842,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_28_0.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
70,1.8881093680840255,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_40_2.xyz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
71,0.8229293399040288,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_46_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
72,0.7324862956486837,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_0_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
73,0.9325172054030447,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_29_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
74,1.1094226008585997,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_1_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
75,0.7713847285368994,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/test_nms_40_5.xyz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,nms
76,0.7974755732438472,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_44_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
77,0.6965660294286713,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_71_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
78,0.793893450426647,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_53_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
79,0.80414214855018,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_33_dcm_pbe0_adz_esp.pkl,train,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
80,0.7906482003440888,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_42_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
81,1.153044983542769,pkls/e48d052e-1a8e-4910-8b93-33f8436b771f/gaussian_34_dcm_pbe0_adz_esp.pkl,test,0.0,e48d052e-1a8e-4910-8b93-33f8436b771f,0.0,scan
